card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
桜小路きな子,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:2,purple:1",,3,P+,PL!SP-bp2-006-P＋,,,,<登場> バトンタッチして登場した場合、このバトンタッチで控え室に置かれた『Liella!』のメンバーカードを1枚手札に加える。 <起動> <ターン1回> 手札のコスト4以下の『Liella!』のメンバーカードを1枚控え室に置く：これにより控え室に置いたメンバーカードの <登場> 能力1つを発動させる。 ( <登場> 能力がコストを持つ場合、支払って発動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-006-P2.png
桜小路きな子,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,10,"red:1,yellow:2,purple:1",,3,SEC,PL!SP-bp2-006-SEC,,,,<登場> バトンタッチして登場した場合、このバトンタッチで控え室に置かれた『Liella!』のメンバーカードを1枚手札に加える。 <起動> <ターン1回> 手札のコスト4以下の『Liella!』のメンバーカードを1枚控え室に置く：これにより控え室に置いたメンバーカードの <登場> 能力1つを発動させる。 ( <登場> 能力がコストを持つ場合、支払って発動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-006-SEC.png
米女メイ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,5,"red:1,yellow:1",,2,R,PL!SP-bp2-007-R,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中から『Liella!』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-007-R.png
米女メイ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,5,"red:1,yellow:1",,2,P,PL!SP-bp2-007-P,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中から『Liella!』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-007-P.png
若菜四季,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:2,purple:1",,2,R,PL!SP-bp2-008-R,,,,<起動> <ターン1回> <E> ：このメンバーがいるエリアとは別の自分のエリア1つを選ぶ。このメンバーをそのエリアに移動する。選んだエリアにメンバーがいる場合、そのメンバーは、このメンバーがいたエリアに移動させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-008-R.png
若菜四季,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:2,purple:1",,2,P,PL!SP-bp2-008-P,,,,<起動> <ターン1回> <E> ：このメンバーがいるエリアとは別の自分のエリア1つを選ぶ。このメンバーをそのエリアに移動する。選んだエリアにメンバーがいる場合、そのメンバーは、このメンバーがいたエリアに移動させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-008-P.png
鬼塚夏美,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:1,yellow:3,purple:2",yellow,1,R+,PL!SP-bp2-009-R＋,,,,<ライブ開始時> ライブ終了時まで、自分の手札2枚につき、 <ブレード> を得る。 <ライブ成功時> カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-009-R2.png
鬼塚夏美,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:1,yellow:3,purple:2",yellow,1,P,PL!SP-bp2-009-P,,,,<ライブ開始時> ライブ終了時まで、自分の手札2枚につき、 <ブレード> を得る。 <ライブ成功時> カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-009-P.png
鬼塚夏美,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:1,yellow:3,purple:2",yellow,1,P+,PL!SP-bp2-009-P＋,,,,<ライブ開始時> ライブ終了時まで、自分の手札2枚につき、 <ブレード> を得る。 <ライブ成功時> カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-009-P2.png
鬼塚夏美,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:1,yellow:3,purple:2",yellow,1,SEC,PL!SP-bp2-009-SEC,,,,<ライブ開始時> ライブ終了時まで、自分の手札2枚につき、 <ブレード> を得る。 <ライブ成功時> カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-009-SEC.png
ウィーン・マルガレーテ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:3,yellow:2,purple:3",,6,R+,PL!SP-bp2-010-R＋,,,,<常時> 相手のライブカード置き場にあるすべてのライブカードは、成功させるための必要ハートが grey 多くなる。 <ライブ開始時> 自分のステージにこのメンバー以外のメンバーが1人以上いる場合、ライブ終了時まで、エールによって公開される自分のカードの枚数が8枚減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-010-R2.png
ウィーン・マルガレーテ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:3,yellow:2,purple:3",,6,P,PL!SP-bp2-010-P,,,,<常時> 相手のライブカード置き場にあるすべてのライブカードは、成功させるための必要ハートが grey 多くなる。 <ライブ開始時> 自分のステージにこのメンバー以外のメンバーが1人以上いる場合、ライブ終了時まで、エールによって公開される自分のカードの枚数が8枚減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-010-P.png
ウィーン・マルガレーテ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:3,yellow:2,purple:3",,6,P+,PL!SP-bp2-010-P＋,,,,<常時> 相手のライブカード置き場にあるすべてのライブカードは、成功させるための必要ハートが grey 多くなる。 <ライブ開始時> 自分のステージにこのメンバー以外のメンバーが1人以上いる場合、ライブ終了時まで、エールによって公開される自分のカードの枚数が8枚減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-010-P2.png
ウィーン・マルガレーテ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:3,yellow:2,purple:3",,6,SEC,PL!SP-bp2-010-SEC,,,,<常時> 相手のライブカード置き場にあるすべてのライブカードは、成功させるための必要ハートが grey 多くなる。 <ライブ開始時> 自分のステージにこのメンバー以外のメンバーが1人以上いる場合、ライブ終了時まで、エールによって公開される自分のカードの枚数が8枚減る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-010-SEC.png
鬼塚冬毬,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,11,"red:2,yellow:2,purple:1",yellow,2,R,PL!SP-bp2-011-R,,,,<登場> 自分の控え室にある、カード名の異なるライブカードを2枚選ぶ。そうした場合、相手はそれらのカードのうち1枚を選ぶ。これにより相手に選ばれたカードを自分の手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-011-R.png
鬼塚冬毬,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,11,"red:2,yellow:2,purple:1",yellow,2,P,PL!SP-bp2-011-P,,,,<登場> 自分の控え室にある、カード名の異なるライブカードを2枚選ぶ。そうした場合、相手はそれらのカードのうち1枚を選ぶ。これにより相手に選ばれたカードを自分の手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-011-P.png
澁谷かのん,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,4,red:2,red,1,N,PL!SP-bp2-012-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-012-N.png
唐 可可,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,9,"red:1,yellow:1,purple:2",,2,N,PL!SP-bp2-013-N,,,,<登場> 自分の控え室からカードを1枚までデッキの一番上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-013-N.png
嵐 千砂都,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:2,purple:1",,2,N,PL!SP-bp2-014-N,,,,<登場> 自分の控え室からカードを1枚までデッキの一番上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-014-N.png
平安名すみれ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,4,"red:1,yellow:1",,1,N,PL!SP-bp2-015-N,,,,<自動> <ターン1回> エールにより公開された自分のカードの中にブレードハートを持つカードがないとき、ライブ終了時まで、 purple を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-015-N.png
葉月 恋,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,4,purple:2,purple,1,N,PL!SP-bp2-016-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-016-N.png
桜小路きな子,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,yellow:2,yellow,1,N,PL!SP-bp2-017-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-017-N.png
米女メイ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,CatChu!,9,"red:2,yellow:1,purple:1",,2,N,PL!SP-bp2-018-N,,,,<登場> 自分の控え室からカードを1枚までデッキの一番上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-018-N.png
若菜四季,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,"yellow:1,purple:1",yellow,,N,PL!SP-bp2-019-N,,,,<ライブ開始時> <E> 支払ってもよい：ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-019-N.png
鬼塚夏美,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,"yellow:1,purple:1",,1,N,PL!SP-bp2-020-N,,,,<自動> <ターン1回> エールにより公開された自分のカードの中にブレードハートを持つカードがないとき、ライブ終了時まで、 red を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-020-N.png
ウィーン・マルガレーテ,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,4,"red:1,purple:1",,1,N,PL!SP-bp2-021-N,,,,<自動> <ターン1回> エールにより公開された自分のカードの中にブレードハートを持つカードがないとき、ライブ終了時まで、 yellow を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-021-N.png
鬼塚冬毬,ブースターパック NEXT STEP,メンバー,ラブライブ！スーパースター!!,5yncri5e!,4,"red:1,yellow:1",red,,N,PL!SP-bp2-022-N,,,,<ライブ開始時> <E> 支払ってもよい：ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-022-N.png
Go!! リスタート,ブースターパック NEXT STEP,ライブ,ラブライブ！スーパースター!!,,,,,,L,PL!SP-bp2-023-L,"red:1,yellow:1,purple:1,grey:1",Score+1,1,<ライブ開始時> 自分の成功ライブカード置き場のカード枚数が相手より少ない場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-023-L.png
ビタミンSUMMER！,ブースターパック NEXT STEP,ライブ,ラブライブ！スーパースター!!,,,,yellow,,L,PL!SP-bp2-024-L,"red:1,yellow:4,purple:1,grey:6",draw,5,<ライブ成功時> 自分の手札の枚数が相手より多い場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-024-L.png
Bubble Rise,ブースターパック NEXT STEP,ライブ,ラブライブ！スーパースター!!,,,,all,,L,PL!SP-bp2-025-L,"red:2,yellow:2,purple:2,grey:4",,4,<ライブ成功時> 自分のステージに「澁谷かのん」、「ウィーン・マルガレーテ」、「鬼塚冬毬」のうち、名前の異なるメンバーが2人以上いる場合、エールにより公開された自分のカードの中から、カードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-025-L.png
笑顔のPromise,ブースターパック NEXT STEP,ライブ,ラブライブ！スーパースター!!,,,,all,,L,PL!SP-bp2-026-L,"yellow:6,grey:3",,4,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-026-L.png
UNIVERSE!!,ブースターパック NEXT STEP,ライブ,ラブライブ！スーパースター!!,,,,red,,L,PL!SP-bp2-027-L,"red:3,yellow:3,purple:3,grey:7",draw,7,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-027-L.png
澁谷かのん,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,SECE,PL!SP-bp2-028-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-028-SECE.png
桜小路きな子,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,SECE,PL!SP-bp2-029-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-029-SECE.png
鬼塚夏美,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,SECE,PL!SP-bp2-030-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-030-SECE.png
ウィーン・マルガレーテ,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,SECE,PL!SP-bp2-031-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-031-SECE.png
TANG KEKE,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,PE,PL!SP-bp2-032-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-032-PE.png
TANG KEKE,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,PE+,PL!SP-bp2-032-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-032-PE2.png
YONEME MEI,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,PE,PL!SP-bp2-033-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-033-PE.png
YONEME MEI,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,PE+,PL!SP-bp2-033-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-033-PE2.png
WAKANA SHIKI,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE,PL!SP-bp2-034-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-034-PE.png
WAKANA SHIKI,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE+,PL!SP-bp2-034-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-034-PE2.png
WIEN MARUGARETE,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,PE,PL!SP-bp2-035-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-035-PE.png
WIEN MARUGARETE,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,PE+,PL!SP-bp2-035-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-035-PE2.png
Liella!,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,,,,,,LLE,PL!SP-bp2-100-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-100-LLE.png
Liella!,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,,,,,,LLE,PL!SP-bp2-200-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!SP-bp2-200-LLE.png
葉月 恋,ブースターパック NEXT STEP,エネルギー,ラブライブ！スーパースター!!,KALEIDOSCORE,,,,,SEC+,PL!SP-bp2-999-SEC＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/SEC2-PL!SP-bp2-999-SEC2.png
日野下花帆,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,13,"pink:1,green:3,blue:1",green,4,R,PL!HS-bp2-001-R,,,,<起動> <ターン1回> <E> <E> ：自分の控え室からスコア3以下の『蓮ノ空』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-001-R.png
日野下花帆,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,13,"pink:1,green:3,blue:1",green,4,P,PL!HS-bp2-001-P,,,,<起動> <ターン1回> <E> <E> ：自分の控え室からスコア3以下の『蓮ノ空』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-001-P.png
村野さやか,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,13,blue:4,blue,4,R+,PL!HS-bp2-002-R＋,,,,<登場> 自分の控え室からコスト2以下のメンバーカードを2枚まで手札に加える。 <常時> 自分のステージに、このメンバーよりコストの大きいメンバーがいる場合、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-002-R2.png
村野さやか,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,13,blue:4,blue,4,P,PL!HS-bp2-002-P,,,,<登場> 自分の控え室からコスト2以下のメンバーカードを2枚まで手札に加える。 <常時> 自分のステージに、このメンバーよりコストの大きいメンバーがいる場合、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-002-P.png
村野さやか,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,13,blue:4,blue,4,P+,PL!HS-bp2-002-P＋,,,,<登場> 自分の控え室からコスト2以下のメンバーカードを2枚まで手札に加える。 <常時> 自分のステージに、このメンバーよりコストの大きいメンバーがいる場合、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-002-P2.png
村野さやか,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,13,blue:4,blue,4,SEC,PL!HS-bp2-002-SEC,,,,<登場> 自分の控え室からコスト2以下のメンバーカードを2枚まで手札に加える。 <常時> 自分のステージに、このメンバーよりコストの大きいメンバーがいる場合、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-002-SEC.png
乙宗 梢,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,7,"green:2,blue:1",,1,R,PL!HS-bp2-003-R,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを3枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-003-R.png
乙宗 梢,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,7,"green:2,blue:1",,1,P,PL!HS-bp2-003-P,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを3枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-003-P.png
夕霧綴理,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,2,blue:1,blue,1,R,PL!HS-bp2-004-R,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-004-R.png
夕霧綴理,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,2,blue:1,blue,1,P,PL!HS-bp2-004-P,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-004-P.png
大沢瑠璃乃,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,10,pink:4,,3,R+,PL!HS-bp2-005-R＋,,,,<登場> 手札を1枚控え室に置いてもよい：自分のステージにほかのメンバーがいる場合、自分の控え室から『みらくらぱーく！』のカードを1枚手札に加える。 <ライブ開始時> <E> 支払ってもよい：自分のステージのエリアすべてにメンバーが登場している場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-005-R2.png
大沢瑠璃乃,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,10,pink:4,,3,P,PL!HS-bp2-005-P,,,,<登場> 手札を1枚控え室に置いてもよい：自分のステージにほかのメンバーがいる場合、自分の控え室から『みらくらぱーく！』のカードを1枚手札に加える。 <ライブ開始時> <E> 支払ってもよい：自分のステージのエリアすべてにメンバーが登場している場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-005-P.png
大沢瑠璃乃,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,10,pink:4,,3,P+,PL!HS-bp2-005-P＋,,,,<登場> 手札を1枚控え室に置いてもよい：自分のステージにほかのメンバーがいる場合、自分の控え室から『みらくらぱーく！』のカードを1枚手札に加える。 <ライブ開始時> <E> 支払ってもよい：自分のステージのエリアすべてにメンバーが登場している場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-005-P2.png
大沢瑠璃乃,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,10,pink:4,,3,SEC,PL!HS-bp2-005-SEC,,,,<登場> 手札を1枚控え室に置いてもよい：自分のステージにほかのメンバーがいる場合、自分の控え室から『みらくらぱーく！』のカードを1枚手札に加える。 <ライブ開始時> <E> 支払ってもよい：自分のステージのエリアすべてにメンバーが登場している場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-005-SEC.png
藤島 慈,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,15,"pink:4,green:1,blue:1",pink,4,R,PL!HS-bp2-006-R,,,,<登場> 自分のステージにいるメンバーを、それぞれ好きなエリアに移動させてもよい。 <常時> 自分のステージにいるほかの『みらくらぱーく！』のメンバー1人につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-006-R.png
藤島 慈,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく!,15,"pink:4,green:1,blue:1",pink,4,P,PL!HS-bp2-006-P,,,,<登場> 自分のステージにいるメンバーを、それぞれ好きなエリアに移動させてもよい。 <常時> 自分のステージにいるほかの『みらくらぱーく！』のメンバー1人につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-006-P.png
百生 吟子,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,11,green:3,,4,R+,PL!HS-bp2-007-R＋,,,,<登場> このメンバーよりコストが低い『スリーズブーケ』のメンバーからバトンタッチして登場した場合、自分の控え室から『蓮ノ空』のライブカードを1枚手札に加える。 <ライブ開始時> 手札を1枚控え室に置いてもよい：これにより控え室に置いたカードがメンバーカードの場合、控え室に置いたカードと同じ名前を持つメンバー1人は、ライブ終了時まで、 green <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-007-R2.png
百生 吟子,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,11,green:3,,4,P,PL!HS-bp2-007-P,,,,<登場> このメンバーよりコストが低い『スリーズブーケ』のメンバーからバトンタッチして登場した場合、自分の控え室から『蓮ノ空』のライブカードを1枚手札に加える。 <ライブ開始時> 手札を1枚控え室に置いてもよい：これにより控え室に置いたカードがメンバーカードの場合、控え室に置いたカードと同じ名前を持つメンバー1人は、ライブ終了時まで、 green <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-007-P.png
百生 吟子,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,11,green:3,,4,P+,PL!HS-bp2-007-P＋,,,,<登場> このメンバーよりコストが低い『スリーズブーケ』のメンバーからバトンタッチして登場した場合、自分の控え室から『蓮ノ空』のライブカードを1枚手札に加える。 <ライブ開始時> 手札を1枚控え室に置いてもよい：これにより控え室に置いたカードがメンバーカードの場合、控え室に置いたカードと同じ名前を持つメンバー1人は、ライブ終了時まで、 green <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-007-P2.png
百生 吟子,ブースターパック NEXT STEP,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,11,green:3,,4,SEC,PL!HS-bp2-007-SEC,,,,<登場> このメンバーよりコストが低い『スリーズブーケ』のメンバーからバトンタッチして登場した場合、自分の控え室から『蓮ノ空』のライブカードを1枚手札に加える。 <ライブ開始時> 手札を1枚控え室に置いてもよい：これにより控え室に置いたカードがメンバーカードの場合、控え室に置いたカードと同じ名前を持つメンバー1人は、ライブ終了時まで、 green <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP02/PL!HS-bp2-007-SEC.png
