card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11,"pink:2,green:2,blue:2",,2,P,PL!S-bp5-002-P,,,,<ライブ開始時> <センター> 自分のステージの右サイドエリアと左サイドエリアにいるメンバーのコストが同じ場合、相手のステージにいる元々持つ <ブレード> の数が3つ以下のすべてのメンバーをウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-002-P.png
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11,"pink:2,green:2,blue:2",,2,AR,PL!S-bp5-002-AR,,,,<ライブ開始時> <センター> 自分のステージの右サイドエリアと左サイドエリアにいるメンバーのコストが同じ場合、相手のステージにいる元々持つ <ブレード> の数が3つ以下のすべてのメンバーをウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-002-AR.png
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11,"pink:2,green:2,blue:2",,2,SEC,PL!S-bp5-002-SEC,,,,<ライブ開始時> <センター> 自分のステージの右サイドエリアと左サイドエリアにいるメンバーのコストが同じ場合、相手のステージにいる元々持つ <ブレード> の数が3つ以下のすべてのメンバーをウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-002-SEC.png
松浦果南,Matsuura Kanan,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,13,"red:2,green:2,blue:2",red,3,R,PL!S-bp5-003-R,,,,<登場> 手札のブレードハートを持たないメンバーカードを2枚まで控え室に置いてもよい：自分の控え室から、これにより控え室に置いたカードと同じ枚数の『Aqours』のライブカードを手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-003-R.png
松浦果南,Matsuura Kanan,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,13,"red:2,green:2,blue:2",red,3,P,PL!S-bp5-003-P,,,,<登場> 手札のブレードハートを持たないメンバーカードを2枚まで控え室に置いてもよい：自分の控え室から、これにより控え室に置いたカードと同じ枚数の『Aqours』のライブカードを手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-003-P.png
松浦果南,Matsuura Kanan,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,13,"red:2,green:2,blue:2",red,3,AR,PL!S-bp5-003-AR,,,,<登場> 手札のブレードハートを持たないメンバーカードを2枚まで控え室に置いてもよい：自分の控え室から、これにより控え室に置いたカードと同じ枚数の『Aqours』のライブカードを手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-003-AR.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,2,green:1,green,1,R,PL!S-bp5-004-R,,,,<登場> 以下から1つを選ぶ。 ・自分のステージにいるこのメンバー以外の『Aqours』のメンバー1人は、ライブ終了時まで、 <ブレード> を得る。 ・自分のステージにいる『Saint Snow』のメンバー1人をポジションチェンジさせる。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-004-R.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,2,green:1,green,1,P,PL!S-bp5-004-P,,,,<登場> 以下から1つを選ぶ。 ・自分のステージにいるこのメンバー以外の『Aqours』のメンバー1人は、ライブ終了時まで、 <ブレード> を得る。 ・自分のステージにいる『Saint Snow』のメンバー1人をポジションチェンジさせる。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-004-P.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,2,green:1,green,1,AR,PL!S-bp5-004-AR,,,,<登場> 以下から1つを選ぶ。 ・自分のステージにいるこのメンバー以外の『Aqours』のメンバー1人は、ライブ終了時まで、 <ブレード> を得る。 ・自分のステージにいる『Saint Snow』のメンバー1人をポジションチェンジさせる。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-004-AR.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,"yellow:1,green:1,blue:1",,,R+,PL!S-bp5-005-R＋,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい： yellow か green か blue のうち、1つを選ぶ。ライブ終了時まで、自分のステージにいるこのターンに登場したメンバーのうち、『Aqours』以外のすべてのメンバーは選んだハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-005-R2.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,"yellow:1,green:1,blue:1",,,P,PL!S-bp5-005-P,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい： yellow か green か blue のうち、1つを選ぶ。ライブ終了時まで、自分のステージにいるこのターンに登場したメンバーのうち、『Aqours』以外のすべてのメンバーは選んだハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-005-P.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,"yellow:1,green:1,blue:1",,,AR,PL!S-bp5-005-AR,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい： yellow か green か blue のうち、1つを選ぶ。ライブ終了時まで、自分のステージにいるこのターンに登場したメンバーのうち、『Aqours』以外のすべてのメンバーは選んだハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-005-AR.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,"yellow:1,green:1,blue:1",,,SEC,PL!S-bp5-005-SEC,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい： yellow か green か blue のうち、1つを選ぶ。ライブ終了時まで、自分のステージにいるこのターンに登場したメンバーのうち、『Aqours』以外のすべてのメンバーは選んだハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-005-SEC.png
津島善子,Tsushima Yoshiko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,blue:1,blue,2,R,PL!S-bp5-006-R,,,,<登場> このメンバーをウェイトにし、手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からコスト9以上の『Aqours』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-006-R.png
津島善子,Tsushima Yoshiko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,blue:1,blue,2,P,PL!S-bp5-006-P,,,,<登場> このメンバーをウェイトにし、手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からコスト9以上の『Aqours』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-006-P.png
津島善子,Tsushima Yoshiko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,blue:1,blue,2,AR,PL!S-bp5-006-AR,,,,<登場> このメンバーをウェイトにし、手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からコスト9以上の『Aqours』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-006-AR.png
国木田花丸,Kunikida Hanamaru,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,13,green:5,green,5,R,PL!S-bp5-007-R,,,,<ライブ成功時> 自分のデッキの上からカードを4枚見る。その中からハートに green を2つ以上持つメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-007-R.png
国木田花丸,Kunikida Hanamaru,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,13,green:5,green,5,P,PL!S-bp5-007-P,,,,<ライブ成功時> 自分のデッキの上からカードを4枚見る。その中からハートに green を2つ以上持つメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-007-P.png
国木田花丸,Kunikida Hanamaru,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,13,green:5,green,5,AR,PL!S-bp5-007-AR,,,,<ライブ成功時> 自分のデッキの上からカードを4枚見る。その中からハートに green を2つ以上持つメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-007-AR.png
小原鞠莉,Ohara Mari,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,9,blue:4,,2,R,PL!S-bp5-008-R,,,,<常時> 相手の余剰ハートが2つ以上あるかぎり、自分のライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-008-R.png
小原鞠莉,Ohara Mari,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,9,blue:4,,2,AR,PL!S-bp5-008-AR,,,,<常時> 相手の余剰ハートが2つ以上あるかぎり、自分のライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-008-AR.png
小原鞠莉,Ohara Mari,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,9,blue:4,,2,P,PL!S-bp5-008-P,,,,<常時> 相手の余剰ハートが2つ以上あるかぎり、自分のライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-008-P.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,15,"red:2,green:2,blue:1,purple:1",purple,5,R,PL!S-bp5-009-R,,,,<登場> <E> 支払ってもよい：自分の控え室から『Saint Snow』のカードを1枚手札に加える。そうした場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-009-R.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,15,"red:2,green:2,blue:1,purple:1",purple,5,P,PL!S-bp5-009-P,,,,<登場> <E> 支払ってもよい：自分の控え室から『Saint Snow』のカードを1枚手札に加える。そうした場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-009-P.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,red:1,red,1,N,PL!S-bp5-010-N,,,,<登場> 自分のステージにいるメンバーが持つハートに red が合計5つ以上ある場合、相手のライブ開始時、相手のライブカード置き場にあるライブカード1枚は、成功させるための必要ハートが grey 多くなる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-010-N.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,15,"red:2,green:2,blue:1,purple:1",purple,5,AR,PL!S-bp5-009-AR,,,,<登場> <E> 支払ってもよい：自分の控え室から『Saint Snow』のカードを1枚手札に加える。そうした場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-009-AR.png
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,blue:1,blue,1,N,PL!S-bp5-011-N,,,,<登場> 自分のステージにいるメンバーが持つハートに blue が合計5つ以上ある場合、相手のライブ開始時、相手のライブカード置き場にあるライブカード1枚は、成功させるための必要ハートが grey 多くなる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-011-N.png
松浦果南,Matsuura Kanan,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,2,"green:1,blue:1",blue,,N,PL!S-bp5-012-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-012-N.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,4,green:1,green,2,N,PL!S-bp5-013-N,,,,<ライブ開始時> 自分のライブカード置き場にあるカードの必要ハートに含まれる green の合計が4以上の場合、ライブ終了時まで、 green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-013-N.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4,green:1,green,2,N,PL!S-bp5-014-N,,,,<登場> カードを1枚引き、手札を1枚デッキの一番下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-014-N.png
津島善子,Tsushima Yoshiko,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,9,"red:1,blue:1,purple:1",,4,N,PL!S-bp5-015-N,,,,<登場> 自分のデッキの上からカードを10枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-015-N.png
国木田花丸,Kunikida Hanamaru,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,9,"green:1,blue:1,purple:1",,4,N,PL!S-bp5-016-N,,,,<ライブ開始時> 相手のステージにいるすべてのメンバーのそれぞれのコストよりコストが高いメンバーが自分のステージにいる場合、ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-016-N.png
小原鞠莉,Ohara Mari,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4,blue:1,blue,2,N,PL!S-bp5-017-N,,,,<ライブ開始時> 自分のライブカード置き場にあるカードの必要ハートに含まれる blue の合計が4以上の場合、ライブ終了時まで、 blue を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-017-N.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2,"red:1,purple:1",red,,N,PL!S-bp5-018-N,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-018-N.png
not ALONE not HITORI,,ブースターパック Anniversary 2026,ライブ,ラブライブ！サンシャイン!!,,,,blue,,L,PL!S-bp5-019-L,"green:2,blue:4,grey:6",ドロー,5,<ライブ成功時> 自分か相手の成功ライブカード置き場にカードが2枚以上ある場合、エールにより公開された自分のカードの中から、メンバーカードを2枚まで手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-019-L.png
Landing action Yeah!!,,ブースターパック Anniversary 2026,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp5-020-L,"green:1,grey:2",,1,<ライブ成功時> 自分が余剰ハートを3つ以上持っている場合、それらをすべて失い、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-020-L.png
夢で夜空を照らしたい,,ブースターパック Anniversary 2026,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp5-021-L,"red:1,green:1,blue:1,grey:4",,3,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-021-L.png
夢で夜空を照らしたい,,ブースターパック Anniversary 2026,ライブ,ラブライブ！サンシャイン!!,,,,all,,SECL,PL!S-bp5-021-SECL,"red:1,green:1,blue:1,grey:4",,3,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-SECL.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,PE,PL!S-bp5-E01-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E01-PE.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,SECE,PL!S-bp5-E01-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E01-SECE.png
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE,PL!S-bp5-E02-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E02-PE.png
桜内梨子,Sakurauchi Riko,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,SECE,PL!S-bp5-E02-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E02-SECE.png
松浦果南,Matsuura Kanan,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE,PL!S-bp5-E03-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E03-PE.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE,PL!S-bp5-E04-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E04-PE.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,SECE,PL!S-bp5-E05-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E03-SECE.png
渡辺 曜,Watanabe You,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,PE,PL!S-bp5-E05-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E05-PE.png
津島善子,Tsushima Yoshiko,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE,PL!S-bp5-E06-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E06-PE.png
国木田花丸,Kunikida Hanamaru,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE,PL!S-bp5-E07-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E07-PE.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,PE,PL!S-bp5-E09-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E09-PE.png
小原鞠莉,Ohara Mari,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE,PL!S-bp5-E08-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E08-PE.png
Aqours,,ブースターパック Anniversary 2026,エネルギー,ラブライブ！サンシャイン!!,,,,,,LLE,PL!S-bp5-E10-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-bp5-E10-LLE.png
高海千歌,Takami Chika,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2,red:1,red,1,RM,PL!S-PR-025-RM,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-PR-025-RM.png
上原歩夢,Uehara Ayumu,ブースターパック Anniversary 2026,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,RE,PL!N-bp1-E01-RE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp1-E01-RE.png
松浦果南,Matsuura Kanan,ブースターパック Anniversary 2026,メンバー,ラブライブ！サンシャイン!!,AZALEA,2,green:1,green,1,RM,PL!S-PR-027-RM,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!S-PR-027-RM.png
ツナガルコネクト,,ブースターパック Anniversary 2026,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,SECL,PL!N-bp3-028-SECL,"yellow:1,blue:1,purple:1,grey:1",score,1,<ライブ開始時> 自分のステージにいる『虹ヶ咲』のメンバー1人につき、自分のデッキの上からカードを1枚見る。その中から1枚までをデッキの上に置き、残りを控え室に置く。その後、自分のデッキの一番上のカードを1枚公開する。これによりライブカードを公開した場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp3-028-SECL.png
天王寺璃奈,Tennoji Rina,ブースターパック Anniversary 2026,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,RE,PL!N-bp3-E01-RE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp3-E01-RE.png
朝香果林,Asaka Karin,ブースターパック Anniversary 2026,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,RE,PL!N-bp4-E01-RE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp4-E01-RE.png
上原歩夢,Uehara Ayumu,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,5,,,4,R+,PL!N-bp5-001-R＋,,,,<自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードが持つブレードハートの中に pink 、 red 、 yellow 、 green 、 blue 、 purple 、 <ハート> のうち、3種類以上ある場合、ライブ終了時まで、 pink を得る。6種類以上ある場合、さらにライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-001-R2.png
上原歩夢,Uehara Ayumu,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,5,,,4,P,PL!N-bp5-001-P,,,,<自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードが持つブレードハートの中に pink 、 red 、 yellow 、 green 、 blue 、 purple 、 <ハート> のうち、3種類以上ある場合、ライブ終了時まで、 pink を得る。6種類以上ある場合、さらにライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-001-P.png
上原歩夢,Uehara Ayumu,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,5,,,4,AR,PL!N-bp5-001-AR,,,,<自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードが持つブレードハートの中に pink 、 red 、 yellow 、 green 、 blue 、 purple 、 <ハート> のうち、3種類以上ある場合、ライブ終了時まで、 pink を得る。6種類以上ある場合、さらにライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-001-AR.png
上原歩夢,Uehara Ayumu,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,5,,,4,SEC,PL!N-bp5-001-SEC,,,,<自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードが持つブレードハートの中に pink 、 red 、 yellow 、 green 、 blue 、 purple 、 <ハート> のうち、3種類以上ある場合、ライブ終了時まで、 pink を得る。6種類以上ある場合、さらにライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-001-SEC.png
中須かすみ,Nakasu Kasumi,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,15,"yellow:3,green:1,blue:1,purple:1",yellow,5,R,PL!N-bp5-002-R,,,,<常時> 自分と相手のステージの中で、このメンバーがほかのすべてのメンバーより多くのハートを持つかぎり、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-002-R.png
中須かすみ,Nakasu Kasumi,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,15,"yellow:3,green:1,blue:1,purple:1",yellow,5,P,PL!N-bp5-002-P,,,,<常時> 自分と相手のステージの中で、このメンバーがほかのすべてのメンバーより多くのハートを持つかぎり、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-002-P.png
中須かすみ,Nakasu Kasumi,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,15,"yellow:3,green:1,blue:1,purple:1",yellow,5,AR,PL!N-bp5-002-AR,,,,<常時> 自分と相手のステージの中で、このメンバーがほかのすべてのメンバーより多くのハートを持つかぎり、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-002-AR.png
桜坂しずく,Osaka Shizuku,ブースターパック Anniversary 2026,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,11,"pink:1,red:1,yellow:1,blue:1",blue,4,R,PL!N-bp5-003-R,,,,<起動> <ターン1回> 手札を1枚控え室に置く：自分の控え室にあるライブカードを1枚選び、そのカードのスコアに等しい数の <E> を支払ってもよい。そうした場合、そのライブカードを手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP05/PL!N-bp5-003-R.png
