card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
東條 希,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,lily white,11,"pink:2,yellow:1,purple:1",pink,3,P,PL!-bp4-007-P,,,,<登場> 自分の成功ライブカード置き場にカードが1枚以上あり、かつスコアの合計が１以下の場合、ライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-007-P.png
小泉花陽,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,Printemps,4,yellow:1,,3,P,PL!-bp4-008-P,,,,<常時> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上であるかぎり、ステージにいるこのメンバーのコストを＋３する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-008-P.png
矢澤にこ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,BiBi,7,"pink:1,yellow:1,purple:1",,1,P,PL!-bp4-009-P,,,,<登場> 相手は、自身のステージにいるアクティブ状態のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-009-P.png
上原歩夢,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,2,pink:1,,1,P,PL!N-bp4-001-P,,,,<ライブ成功時> 自分のエネルギーが相手より少ない場合、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-001-P.png
中須かすみ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,9,"yellow:1,blue:1,purple:1",,4,P,PL!N-bp4-002-P,,,,<ライブ開始時> 自分か相手を選ぶ。自分は、そのプレイヤーのデッキの一番上のカードを見る。自分はそのカードを控え室に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-002-P.png
桜坂しずく,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,4,blue:2,blue,,P,PL!N-bp4-003-P,,,,<ライブ成功時> ライブの合計スコアが相手より高い場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-003-P.png
朝香果林,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,15,"green:1,blue:3,purple:2",blue,5,P,PL!N-bp4-004-P,,,,<ライブ開始時> カードを1枚引く。相手のステージにいるコスト9以下のメンバーを1人までウェイトにする。 <ライブ開始時> 相手のステージにいるウェイト状態のメンバーの数まで、自分の控え室にある『虹ヶ咲』のメンバーカードを選ぶ。それらを好きな順番でデッキの上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-004-P.png
宮下 愛,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,4,red:1,,2,P,PL!N-bp4-005-P,,,,<登場> 手札を1枚控え室に置いてもよい：相手のステージにいるコスト4以下のメンバーを2人までウェイトにする。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-005-P.png
近江彼方,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,11,"pink:1,blue:1,purple:1",purple,3,P,PL!N-bp4-006-P,,,,<登場> <E> <E> 支払ってもよい：自分の手札からコスト4以下の『虹ヶ咲』のメンバーカードを1枚ステージに登場させる。これにより登場したメンバーがブレードハートを持つ場合、このメンバーをウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-006-P.png
優木せつ菜,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,13,"red:2,blue:2,purple:2",,4,P,PL!N-bp4-007-P,,,,<登場> 自分と相手はそれぞれ、自身の控え室からライブカードを1枚手札に加える。 <常時> 自分と相手のエネルギーの合計が15枚以上あるかぎり、 red red を得る。 <ライブ成功時> 自分と相手はそれぞれ、自身のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-007-P.png
エマ・ヴェルデ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,5,"red:1,yellow:1,green:1",,,P,PL!N-bp4-008-P,,,,<起動> <ターン1回> 手札を1枚控え室に置く：エネルギー1枚か『虹ヶ咲』のメンバー1人をアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-008-P.png
天王寺璃奈,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,13,"yellow:1,blue:2,purple:3",purple,3,P,PL!N-bp4-009-P,,,,<ライブ開始時> 自分のステージにいるメンバーのコストの合計が相手より低い場合、カードを2枚引き、自分の手札を1枚デッキの一番上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-009-P.png
三船栞子,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,5,"green:1,blue:1",,2,P,PL!N-bp4-010-P,,,,<登場> 自分の成功ライブカード置き場にある『虹ヶ咲』のライブカードを1枚控え室に置いてもよい。そうした場合、自分の控え室にある『虹ヶ咲』のライブカードを1枚成功ライブカード置き場に置く。 <ライブ開始時> 自分のライブ中の『虹ヶ咲』のライブカードを1枚選ぶ。それと同じカード名のカードが自分の成功ライブカード置き場にある場合、ライブ終了時まで、 green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-010-P.png
ミア・テイラー,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,9,"pink:1,yellow:1,purple:1",,3,P,PL!N-bp4-011-P,,,,<ライブ開始時> 手札のライブカードを1枚控え室に置いてもよい：好きなハートの色を1つ指定する。ライブ終了時まで、そのハートを1つ得る。 <ライブ成功時> 自分のデッキの上からカードを5枚控え室に置く。その後、自分の控え室にカード名の異なる『虹ヶ咲』のライブカードが3枚以上ある場合、自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-011-P.png
鐘 嵐珠,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,13,"pink:2,green:1,blue:1,purple:1",,3,P,PL!N-bp4-012-P,,,,<常時> 相手の成功ライブカード置き場にあるカードのスコアの合計が６以上であるかぎり、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-012-P.png
澁谷かのん,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,CatChu!,4,yellow:1,yellow,2,P,PL!SP-bp4-001-P,,,,<登場> 自分のステージにいるメンバーが『Liella!』のみで、かつ自分のエネルギーが7枚以上ある場合、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-001-P.png
唐 可可,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,2,purple:1,purple,1,P,PL!SP-bp4-002-P,,,,<登場> このメンバーをウェイトにしてもよい：自分のデッキの上からカードを4枚見る。その中から必要ハートの合計が8以上の『Liella!』のライブカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-002-P.png
嵐 千砂都,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,7,"red:1,yellow:1,purple:1",,,P,PL!SP-bp4-003-P,,,,<登場> 【左サイド】【右サイド】カードを2枚引き、手札を2枚控え室に置く。（この能力は左サイドエリアか右サイドエリアに登場した場合のみ発動する。） <常時> <センター> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-003-P.png
平安名すみれ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,CatChu!,22,"red:3,yellow:3,purple:2",,6,P,PL!SP-bp4-004-P,,,,<常時> このカードのプレイに際し、2人のメンバーとバトンタッチしてもよい。 <登場> <センター> 『Liella!』のメンバー2人からバトンタッチして登場している場合、カードを2枚引き、自分の控え室にあるコスト4以下の『Liella!』のメンバーカード1枚を自分のステージのメンバーのいないエリアに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-004-P.png
葉月 恋,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:1,yellow:2,purple:3",purple,4,P,PL!SP-bp4-005-P,,,,<登場> 『Liella!』のメンバーからバトンタッチして登場しており、かつ自分のエネルギーが7枚以上ある場合、自分のエネルギーデッキから、エネルギーカードを2枚ウェイト状態で置く。 <常時> 自分のエネルギーが10枚以上あるかぎり、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-005-P.png
桜小路きな子,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:1,yellow:2,purple:1",yellow,6,P,PL!SP-bp4-006-P,,,,<ライブ成功時> エールにより公開された自分のカードの中に、名前が異なる『Liella!』のメンバーカードが3枚以上ある場合、エールにより公開された自分のカードの中から『Liella!』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-006-P.png
米女メイ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,CatChu!,11,"red:3,yellow:2,purple:1",red,1,P,PL!SP-bp4-007-P,,,,<自動> <ターン1回> このメンバーがエリアを移動したとき、自分の控え室から、スコア3以下の『Liella!』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-007-P.png
若菜四季,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:2,yellow:2,purple:2",yellow,,P,PL!SP-bp4-008-P,,,,<登場> 【左サイド】カードを2枚引き、手札を1枚控え室に置く。 <登場> 【右サイド】エネルギーを2枚アクティブにする。 <ライブ開始時> このメンバーをポジションチェンジしてもよい。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-008-P.png
鬼塚夏美,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,9,"red:1,yellow:1,purple:1",,3,P,PL!SP-bp4-009-P,,,,<常時> 自分のステージにいるメンバーのコストの合計が相手より低いかぎり、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-009-P.png
ウィーン・マルガレーテ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,9,"yellow:1,purple:2",,3,P,PL!SP-bp4-010-P,,,,<起動> <ターン1回> <E> このメンバーをウェイトにする：自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-010-P.png
鬼塚冬毬,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,7,"red:1,yellow:1,purple:1",,,P,PL!SP-bp4-011-P,,,,<自動> このメンバーが登場か、エリアを移動したとき、相手のステージにいる元々持つ <ブレード> の数が3つ以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-011-P.png
絢瀬絵里,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,BiBi,15,"pink:2,yellow:2,purple:2",purple,4,P+,PL!-bp4-002-P＋,,,,<常時> 自分のライブ中のライブカードに、 <ライブ開始時> 能力も <ライブ成功時> 能力も持たないカードがあるかぎり、 purple purple を得る。 <起動> <ターン1回> 手札を2枚控え室に置く：自分の控え室から『μ's』のライブカードを1枚手札に加える。この能力は、自分の成功ライブカード置き場にあるカードのスコアの合計が６以上の場合のみ起動できる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-002-P2.png
星空凛,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,lily white,13,"pink:2,yellow:2,purple:1",pink,4,P+,PL!-bp4-005-P＋,,,,<登場> 自分の控え室からコスト2以下のメンバーカードを1枚手札に加える。 <常時> <センター> ライブの合計スコアを＋１する。 <ライブ開始時> 自分のステージに <ブレード> を5つ以上持つ『μ's』のメンバーがいない場合、このメンバーはセンターエリア以外にポジションチェンジする。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-005-P2.png
朝香果林,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,15,"green:1,blue:3,purple:2",blue,5,P+,PL!N-bp4-004-P＋,,,,<ライブ開始時> カードを1枚引く。相手のステージにいるコスト9以下のメンバーを1人までウェイトにする。 <ライブ開始時> 相手のステージにいるウェイト状態のメンバーの数まで、自分の控え室にある『虹ヶ咲』のメンバーカードを選ぶ。それらを好きな順番でデッキの上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-004-P2.png
優木せつ菜,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,13,"red:2,blue:2,purple:2",,4,P+,PL!N-bp4-007-P＋,,,,<登場> 自分と相手はそれぞれ、自身の控え室からライブカードを1枚手札に加える。 <常時> 自分と相手のエネルギーの合計が15枚以上あるかぎり、 red red を得る。 <ライブ成功時> 自分と相手はそれぞれ、自身のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-007-P2.png
三船栞子,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,5,"green:1,blue:1",,2,P+,PL!N-bp4-010-P＋,,,,<登場> 自分の成功ライブカード置き場にある『虹ヶ咲』のライブカードを1枚控え室に置いてもよい。そうした場合、自分の控え室にある『虹ヶ咲』のライブカードを1枚成功ライブカード置き場に置く。 <ライブ開始時> 自分のライブ中の『虹ヶ咲』のライブカードを1枚選ぶ。それと同じカード名のカードが自分の成功ライブカード置き場にある場合、ライブ終了時まで、 green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-010-P2.png
ミア・テイラー,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,9,"pink:1,yellow:1,purple:1",,3,P+,PL!N-bp4-011-P＋,,,,<ライブ開始時> 手札のライブカードを1枚控え室に置いてもよい：好きなハートの色を1つ指定する。ライブ終了時まで、そのハートを1つ得る。 <ライブ成功時> 自分のデッキの上からカードを5枚控え室に置く。その後、自分の控え室にカード名の異なる『虹ヶ咲』のライブカードが3枚以上ある場合、自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-011-P2.png
平安名すみれ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,CatChu!,22,"red:3,yellow:3,purple:2",,6,P+,PL!SP-bp4-004-P＋,,,,<常時> このカードのプレイに際し、2人のメンバーとバトンタッチしてもよい。 <登場> <センター> 『Liella!』のメンバー2人からバトンタッチして登場している場合、カードを2枚引き、自分の控え室にあるコスト4以下の『Liella!』のメンバーカード1枚を自分のステージのメンバーのいないエリアに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-004-P2.png
葉月 恋,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,KALEIDOSCORE,15,"red:1,yellow:2,purple:3",purple,4,P+,PL!SP-bp4-005-P＋,,,,<登場> 『Liella!』のメンバーからバトンタッチして登場しており、かつ自分のエネルギーが7枚以上ある場合、自分のエネルギーデッキから、エネルギーカードを2枚ウェイト状態で置く。 <常時> 自分のエネルギーが10枚以上あるかぎり、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-005-P2.png
若菜四季,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,13,"red:2,yellow:2,purple:2",yellow,,P+,PL!SP-bp4-008-P＋,,,,<登場> 【左サイド】カードを2枚引き、手札を1枚控え室に置く。 <登場> 【右サイド】エネルギーを2枚アクティブにする。 <ライブ開始時> このメンバーをポジションチェンジしてもよい。(このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-008-P2.png
鬼塚冬毬,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！スーパースター!!,5yncri5e!,7,"red:1,yellow:1,purple:1",,,P+,PL!SP-bp4-011-P＋,,,,<自動> このメンバーが登場か、エリアを移動したとき、相手のステージにいる元々持つ <ブレード> の数が3つ以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-011-P2.png
HOSHIZORA RIN,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！,lily white,,,,,PE,PL!-bp4-029-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-029-PE.png
NISHIKINO MAKI,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！,BiBi,,,,,PE,PL!-bp4-030-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-030-PE.png
YAZAWA NICO,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！,BiBi,,,,,PE,PL!-bp4-031-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-031-PE.png
OSAKA SHIZUIKU,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE,PL!N-bp4-038-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-038-PE.png
ASAKA KARIN,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,PE,PL!N-bp4-039-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-039-PE.png
MIYASHITA AI,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,PE,PL!N-bp4-040-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-040-PE.png
YUKI SETSUNA,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE,PL!N-bp4-041-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-041-PE.png
HEANNA SUMIRE,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,PE,PL!SP-bp4-035-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-035-PE.png
ONITUKA TOMARI,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE,PL!SP-bp4-036-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-036-PE.png
HOSHIZORA RIN,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！,lily white,,,,,PE+,PL!-bp4-029-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-029-PE2.png
NISHIKINO MAKI,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！,BiBi,,,,,PE+,PL!-bp4-030-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-030-PE2.png
YAZAWA NICO,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！,BiBi,,,,,PE+,PL!-bp4-031-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-031-PE2.png
OSAKA SHIZUIKU,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE+,PL!N-bp4-038-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-038-PE2.png
ASAKA KARIN,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,PE+,PL!N-bp4-039-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-039-PE2.png
MIYASHITA AI,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,PE+,PL!N-bp4-040-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-040-PE2.png
YUKI SETSUNA,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE+,PL!N-bp4-041-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-041-PE2.png
HEANNA SUMIRE,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！スーパースター!!,CatChu!,,,,,PE+,PL!SP-bp4-035-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-035-PE2.png
ONITUKA TOMARI,ブースターパック SAPPHIRE MOON,エネルギー,ラブライブ！スーパースター!!,5yncri5e!,,,,,PE+,PL!SP-bp4-036-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!SP-bp4-036-PE2.png
高坂穂乃果,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,Printemps,9,"pink:1,yellow:1,purple:1",,4,R,PL!-bp4-001-R,,,,<ライブ開始時> 自分のステージにいるメンバーのコストの合計が相手より低い場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-001-R.png
南 ことり,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,Printemps,2,yellow:1,yellow,1,R,PL!-bp4-003-R,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-003-R.png
園田海未,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,lily white,2,purple:1,purple,1,R,PL!-bp4-004-R,,,,<登場> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上の場合、エネルギーを2枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-004-R.png
西木野真姫,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,BiBi,4,purple:1,purple,2,R,PL!-bp4-006-R,,,,<登場> 自分の成功ライブカード置き場にあるカードのスコアの合計が３以上の場合、自分のデッキの上からカードを5枚見る。その中から『μ's』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-006-R.png
東條 希,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,lily white,11,"pink:2,yellow:1,purple:1",pink,3,R,PL!-bp4-007-R,,,,<登場> 自分の成功ライブカード置き場にカードが1枚以上あり、かつスコアの合計が１以下の場合、ライブ終了時まで、「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-007-R.png
小泉花陽,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,Printemps,4,yellow:1,,3,R,PL!-bp4-008-R,,,,<常時> 自分の成功ライブカード置き場にあるカードのスコアの合計が６以上であるかぎり、ステージにいるこのメンバーのコストを＋３する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-008-R.png
矢澤にこ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！,BiBi,7,"pink:1,yellow:1,purple:1",,1,R,PL!-bp4-009-R,,,,<登場> 相手は、自身のステージにいるアクティブ状態のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!-bp4-009-R.png
上原歩夢,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,2,pink:1,,1,R,PL!N-bp4-001-R,,,,<ライブ成功時> 自分のエネルギーが相手より少ない場合、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-001-R.png
中須かすみ,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,9,"yellow:1,blue:1,purple:1",,4,R,PL!N-bp4-002-R,,,,<ライブ開始時> 自分か相手を選ぶ。自分は、そのプレイヤーのデッキの一番上のカードを見る。自分はそのカードを控え室に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-002-R.png
桜坂しずく,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,4,blue:2,blue,,R,PL!N-bp4-003-R,,,,<ライブ成功時> ライブの合計スコアが相手より高い場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-003-R.png
宮下 愛,ブースターパック SAPPHIRE MOON,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,4,red:1,,2,R,PL!N-bp4-005-R,,,,<登場> 手札を1枚控え室に置いてもよい：相手のステージにいるコスト4以下のメンバーを2人までウェイトにする。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP04/PL!N-bp4-005-R.png
