card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE+,PL!N-pb1-043-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-043-PE2.png
中須かすみ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-pb1-044-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-044-PE2.png
桜坂しずく,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE+,PL!N-pb1-045-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-045-PE2.png
朝香果林,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,PE+,PL!N-pb1-046-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-046-PE2.png
宮下 愛,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,PE+,PL!N-pb1-047-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-047-PE2.png
近江彼方,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-pb1-048-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-048-PE2.png
優木せつ菜,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,PE+,PL!N-pb1-049-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-049-PE2.png
エマ・ヴェルデ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-pb1-050-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-050-PE2.png
天王寺璃奈,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,PE+,PL!N-pb1-051-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-051-PE2.png
三船栞子,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE+,PL!N-pb1-052-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-052-PE2.png
ミア・テイラー,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE+,PL!N-pb1-053-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-053-PE2.png
高咲 侑,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,PE+,PL!N-pb1-055-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-055-PE2.png
鐘 嵐珠,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,PE+,PL!N-pb1-054-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-054-PE2.png
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,11,"pink:2,red:1,purple:1",pink,3,R,PL!N-pb1-001-R,,,,<登場> 手札を1枚控え室に置いてもよい：自分のステージにこのメンバー以外のコスト11のメンバーがいる場合、自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。 <常時> 自分のライブ中のライブカードが2枚以上あるかぎり、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-001-R.png
中須かすみ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,13,"yellow:2,green:2,blue:1",yellow,2,R,PL!N-pb1-002-R,,,,<登場> 自分のエネルギー置き場にあるエネルギー2枚をこのメンバーの下に置いてもよい。 <常時> このメンバーの下にエネルギーカードが2枚以上置かれているかぎり、ライブの合計スコアを＋１する。 (メンバーがステージから離れたとき、下に置かれているエネルギーカードはエネルギーデッキに戻す。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-002-R.png
桜坂しずく,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,4,blue:1,blue,1,R,PL!N-pb1-003-R,,,,<起動> <E> <E> このカードを手札から控え室に置く：カードを1枚引き、ライブ終了時まで、自分のステージにいる『虹ヶ咲』のメンバー1人は <ブレード> を得る。この能力は、このカードが手札にある場合のみ起動できる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-003-R.png
朝香果林,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,11,"green:2,blue:2,purple:1",green,2,R,PL!N-pb1-004-R,,,,<常時> このターンにこのメンバーが移動していないかぎり、 <ブレード> <ブレード> を得る。 <ライブ開始時> 自分のデッキの一番上のカードを公開する。公開したカードがコスト9以下のメンバーカードの場合、公開したカードを手札に加え、このメンバーはポジションチェンジする。それ以外の場合、公開したカードを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-004-R.png
宮下 愛,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,2,blue:1,blue,1,R,PL!N-pb1-005-R,,,,<自動> <ターン1回> 自分のステージにコスト10のメンバーが登場したとき、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-005-R.png
近江彼方,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,9,"green:1,blue:1,purple:1",,3,R,PL!N-pb1-006-R,,,,<起動> このメンバーをウェイトにする：エネルギーを1枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-006-R.png
優木せつ菜,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,"pink:2,red:2,blue:1",red,7,R,PL!N-pb1-007-R,,,,<常時> 自分のライブ中のライブカードの必要ハートの中に pink 、 red 、 yellow 、 green 、 blue 、 purple がそれぞれ1以上含まれるかぎり、 <ハート> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-007-R.png
エマ・ヴェルデ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,17,"red:1,yellow:1,green:4,blue:1",green,6,R,PL!N-pb1-008-R,,,,<常時> 自分のステージにウェイト状態の『虹ヶ咲』のメンバーがいるかぎり、手札にあるこのメンバーカードのコストは2減る。 <登場> 自分のステージにいるメンバー1人か、エネルギーを2枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-008-R.png
天王寺璃奈,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,15,"yellow:2,blue:2,purple:2",,4,R,PL!N-pb1-009-R,,,,<ライブ開始時> このターン、ブレードハートを持たないメンバーカードが自分のライブカード置き場から控え室に置かれている場合、カードを1枚引き、ライブ終了時まで、 yellow blue purple を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-009-R.png
三船栞子,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,10,"pink:1,green:2,blue:1",,3,R,PL!N-pb1-010-R,,,,<登場> 以下から1つを選ぶ。 ・エネルギーを1枚アクティブにする。 ・自分の控え室にある『虹ヶ咲』のライブカードを2枚まで好きな順番でデッキの上に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-010-R.png
ミア・テイラー,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,15,"pink:2,yellow:2,blue:2",yellow,5,R,PL!N-pb1-011-R,,,,<常時> このメンバーの下にあるエネルギーカード1枚につき、 <ブレード> を得る。 <起動> <ターン1回> 自分のエネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：自分の控え室から『虹ヶ咲』のライブカードを1枚手札に加える。 (メンバーがステージから離れたとき、下に置かれているエネルギーカードはエネルギーデッキに戻す。),https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-011-R.png
鐘 嵐珠,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,11,"pink:3,red:1,purple:1",,3,R,PL!N-pb1-012-R,,,,<自動> <ターン1回> 自分のステージにこのメンバー以外のコスト11のメンバーが登場したとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。 <ライブ成功時> エールにより公開された自分のカードの中から、『虹ヶ咲』のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-012-R.png
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,7,pink:1,,2,R,PL!N-pb1-013-R,,,,<登場> <E> <E> 支払ってもよい：手札からコスト4以下の「上原歩夢」のメンバーカードを1枚ステージに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-013-R.png
中須かすみ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,11,"yellow:2,purple:2",yellow,4,R,PL!N-pb1-014-R,,,,<登場> 「中須かすみ」からバトンタッチして登場した場合、カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-014-R.png
桜坂しずく,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,13,"pink:1,red:2,yellow:1,blue:2",blue,2,R,PL!N-pb1-015-R,,,,<登場> <E> <E> 支払ってもよい：手札からコスト4以下の「桜坂しずく」のメンバーカードを1枚ステージに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-015-R.png
朝香果林,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,2,blue:1,blue,1,R,PL!N-pb1-016-R,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から「朝香果林」のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-016-R.png
宮下 愛,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,7,red:1,,2,R,PL!N-pb1-017-R,,,,<登場> <E> <E> 支払ってもよい：手札からコスト4以下の「宮下 愛」のメンバーカードを1枚ステージに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-017-R.png
近江彼方,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,4,"blue:1,purple:1",purple,,R,PL!N-pb1-018-R,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から「近江彼方」のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-018-R.png
優木せつ菜,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,9,"red:2,green:1",,4,R,PL!N-pb1-019-R,,,,<登場> 「優木せつ菜」からバトンタッチして登場した場合、カードを2枚引き、手札を2枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-019-R.png
エマ・ヴェルデ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,9,"yellow:1,green:2",,4,R,PL!N-pb1-020-R,,,,<登場> 「エマ・ヴェルデ」からバトンタッチして登場した場合、カードを2枚引き、手札を2枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-020-R.png
天王寺璃奈,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,2,purple:1,purple,1,R,PL!N-pb1-021-R,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から「天王寺璃奈」のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-021-R.png
三船栞子,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,11,"pink:2,green:2",green,4,R,PL!N-pb1-022-R,,,,<登場> 「三船栞子」からバトンタッチして登場した場合、カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-022-R.png
ミア・テイラー,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,13,"pink:2,yellow:2,green:1,purple:1",yellow,2,R,PL!N-pb1-023-R,,,,<登場> <E> <E> 支払ってもよい：手札からコスト4以下の「ミア・テイラー」のメンバーカードを1枚ステージに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-023-R.png
鐘 嵐珠,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,4,"pink:1,purple:1",pink,,R,PL!N-pb1-024-R,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から「鐘 嵐珠」のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-024-R.png
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SECE,PL!N-pb1-083-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-083-SECE.png
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-056-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-056-SRE.png
中須かすみ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-057-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-057-SRE.png
桜坂しずく,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-058-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-058-SRE.png
朝香果林,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,SRE,PL!N-pb1-059-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-059-SRE.png
宮下 愛,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,SRE,PL!N-pb1-060-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-060-SRE.png
近江彼方,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-061-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-061-SRE.png
優木せつ菜,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-062-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-062-SRE.png
エマ・ヴェルデ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-063-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-063-SRE.png
天王寺璃奈,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-064-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-064-SRE.png
三船栞子,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SRE,PL!N-pb1-065-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-065-SRE.png
ミア・テイラー,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SRE,PL!N-pb1-066-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-066-SRE.png
鐘 嵐珠,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SRE,PL!N-pb1-067-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-067-SRE.png
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-068-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-068-SRE.png
中須かすみ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-069-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-069-SRE.png
桜坂しずく,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-070-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-070-SRE.png
朝香果林,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,SRE,PL!N-pb1-071-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-071-SRE.png
宮下 愛,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,,,,,SRE,PL!N-pb1-072-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-072-SRE.png
近江彼方,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-073-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-073-SRE.png
優木せつ菜,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-074-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-074-SRE.png
エマ・ヴェルデ,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-075-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-075-SRE.png
天王寺璃奈,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,,,,,SRE,PL!N-pb1-076-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-076-SRE.png
三船栞子,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SRE,PL!N-pb1-077-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-077-SRE.png
ミア・テイラー,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SRE,PL!N-pb1-078-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-078-SRE.png
鐘 嵐珠,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,,,,,SRE,PL!N-pb1-079-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-079-SRE.png
虹ヶ咲学園スクールアイドル同好会,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,SRE,PL!N-pb1-080-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-080-SRE.png
虹ヶ咲学園スクールアイドル同好会,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,SRE,PL!N-pb1-081-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-081-SRE.png
高咲 侑,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,SRE,PL!N-pb1-082-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-082-SRE.png
上原歩夢,プレミアムブースター ラブライブ！虹ヶ咲学園スクールアイドル同好会,エネルギー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,,,,,SRE,PL!N-pb1-083-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBnj/PL!N-pb1-083-SRE.png
