card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
園田海未,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,lily white,,,,,SRE,PL!-pb1-046-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-046-SRE.png
星空 凛,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,lily white,,,,,SRE,PL!-pb1-047-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-047-SRE.png
西木野真姫,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,BiBi,,,,,SRE,PL!-pb1-048-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-048-SRE.png
東條 希,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,lily white,,,,,SRE,PL!-pb1-049-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-049-SRE.png
小泉花陽,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,Printemps,,,,,SRE,PL!-pb1-050-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-050-SRE.png
矢澤にこ,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,BiBi,,,,,SRE,PL!-pb1-051-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-051-SRE.png
高坂穂乃果,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,Printemps,,,,,SRE,PL!-pb1-052-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-052-SRE.png
高坂穂乃果&南 ことり&小泉花陽,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,Printemps,,,,,SRE,PL!-pb1-053-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-053-SRE.png
園田海未&星空 凛&東條 希,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,lily white,,,,,SRE,PL!-pb1-054-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-054-SRE.png
絢瀬絵里&西木野真姫&矢澤にこ,プレミアムブースター ラブライブ！,エネルギー,ラブライブ！,BiBi,,,,,SRE,PL!-pb1-055-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-055-SRE.png
綺羅ツバサ,プレミアムブースター ラブライブ！,エネルギー,,,,,,,SRE,PL!-pb1-056-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-056-SRE.png
統堂英玲奈,プレミアムブースター ラブライブ！,エネルギー,,,,,,,SRE,PL!-pb1-057-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-057-SRE.png
優木あんじゅ,プレミアムブースター ラブライブ！,エネルギー,,,,,,,SRE,PL!-pb1-058-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-058-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！,エネルギー,,,,,,,SRE,PL!-pb1-059-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-059-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！,エネルギー,,,,,,,SRE,PL!-pb1-060-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-060-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！,エネルギー,,,,,,,SRE,PL!-pb1-061-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLL/PL!-pb1-061-SRE.png
