card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
黒澤ダイヤ,Kurosawa Dia,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,11.0,"red:2,green:2",red,3.0,SEC,PL!S-bp6-004-SEC,,,,<ライブ開始時> 自分のライブカード置き場にカードが2枚以上ある場合、その中から <ライブ開始時> 能力を持たない『Aqours』のライブカードを1枚選び、デッキの一番上に置いてもよい。そうした場合、ライブ終了時まで、 red と green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-004-SEC.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,11.0,"red:2,green:2",red,3.0,P,PL!S-bp6-004-P,,,,<ライブ開始時> 自分のライブカード置き場にカードが2枚以上ある場合、その中から <ライブ開始時> 能力を持たない『Aqours』のライブカードを1枚選び、デッキの一番上に置いてもよい。そうした場合、ライブ終了時まで、 red と green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-004-P.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,11.0,"red:2,green:2",red,3.0,R+,PL!S-bp6-004-R＋,,,,<ライブ開始時> 自分のライブカード置き場にカードが2枚以上ある場合、その中から <ライブ開始時> 能力を持たない『Aqours』のライブカードを1枚選び、デッキの一番上に置いてもよい。そうした場合、ライブ終了時まで、 red と green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-004-R2.png
渡辺 曜,Watanabe You,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2.0,blue:1,blue,1.0,R,PL!S-bp6-005-R,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から red と green と blue をすべて持つメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-005-R.png
渡辺 曜,Watanabe You,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2.0,blue:1,blue,1.0,P,PL!S-bp6-005-P,,,,<登場> 自分のデッキの上からカードを2枚見る。その中から red と green と blue をすべて持つメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-005-P.png
津島善子,Tsushima Yoshiko,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,17.0,"red:2,green:2,blue:3",,5.0,R,PL!S-bp6-006-R,,,,<登場> カードを2枚引く。その後、控え室から登場している場合、ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-006-R.png
津島善子,Tsushima Yoshiko,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,17.0,"red:2,green:2,blue:3",,5.0,P,PL!S-bp6-006-P,,,,<登場> カードを2枚引く。その後、控え室から登場している場合、ライブ終了時まで、 <ブレード> <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-006-P.png
国木田花丸,Kunikida Hanamaru,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,11.0,"red:1,green:2,blue:1",green,4.0,R,PL!S-bp6-007-R,,,,<ライブ開始時> <E> <E> 支払うか手札を2枚控え室に置いてもよい：自分の成功ライブカード置き場にカードがなく、かつ相手の成功ライブカード置き場にカードが2枚以上ある場合、ライブ終了時まで、自分のステージにいる『Aqours』のメンバー2人までは「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-007-R.png
国木田花丸,Kunikida Hanamaru,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,11.0,"red:1,green:2,blue:1",green,4.0,P,PL!S-bp6-007-P,,,,<ライブ開始時> <E> <E> 支払うか手札を2枚控え室に置いてもよい：自分の成功ライブカード置き場にカードがなく、かつ相手の成功ライブカード置き場にカードが2枚以上ある場合、ライブ終了時まで、自分のステージにいる『Aqours』のメンバー2人までは「 <常時> ライブの合計スコアを＋１する。」を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-007-P.png
小原鞠莉,Ohara Mari,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,15.0,"red:2,green:2,blue:2",red,5.0,R,PL!S-bp6-008-R,,,,<起動> <E> <E> このメンバーをステージから控え室に置く：自分の控え室からコスト17以下の『Aqours』のメンバーカードを1枚、このメンバーがいたエリアに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-008-R.png
小原鞠莉,Ohara Mari,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,15.0,"red:2,green:2,blue:2",red,5.0,P,PL!S-bp6-008-P,,,,<起動> <E> <E> このメンバーをステージから控え室に置く：自分の控え室からコスト17以下の『Aqours』のメンバーカードを1枚、このメンバーがいたエリアに登場させる。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-008-P.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,9.0,"red:1,green:1,blue:1",,2.0,R+,PL!S-bp6-009-R＋,,,,<常時> 相手の成功ライブカード置き場にあるカードの枚数が自分より多いかぎり、その差に等しい数の <ブレード> を得る。 <ライブ成功時> <センター> エールにより公開された自分のカードの中に、 <スコア> を持つ『Aqours』のライブカードがある場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-009-R2.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,9.0,"red:1,green:1,blue:1",,2.0,P,PL!S-bp6-009-P,,,,<常時> 相手の成功ライブカード置き場にあるカードの枚数が自分より多いかぎり、その差に等しい数の <ブレード> を得る。 <ライブ成功時> <センター> エールにより公開された自分のカードの中に、 <スコア> を持つ『Aqours』のライブカードがある場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-009-P.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,9.0,"red:1,green:1,blue:1",,2.0,P+,PL!S-bp6-009-P＋,,,,<常時> 相手の成功ライブカード置き場にあるカードの枚数が自分より多いかぎり、その差に等しい数の <ブレード> を得る。 <ライブ成功時> <センター> エールにより公開された自分のカードの中に、 <スコア> を持つ『Aqours』のライブカードがある場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-009-P2.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,9.0,"red:1,green:1,blue:1",,2.0,SEC,PL!S-bp6-009-SEC,,,,<常時> 相手の成功ライブカード置き場にあるカードの枚数が自分より多いかぎり、その差に等しい数の <ブレード> を得る。 <ライブ成功時> <センター> エールにより公開された自分のカードの中に、 <スコア> を持つ『Aqours』のライブカードがある場合、ライブの合計スコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-009-SEC.png
高海千歌,Takami Chika,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4.0,red:1,red,2.0,N,PL!S-bp6-010-N,,,,<ライブ開始時> 自分のライブ中のライブカードの必要ハートに含まれる red の合計が4以上の場合、ライブ終了時まで、 red を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-010-N.png
桜内梨子,Sakurauchi Riko,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,11.0,"red:1,green:1,blue:2",blue,4.0,N,PL!S-bp6-011-N,,,,<登場> 控え室から登場している場合、カードを2枚引き、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-011-N.png
松浦果南,Matsuura Kanan,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,2.0,green:1,green,1.0,N,PL!S-bp6-012-N,,,,<登場> 自分のデッキの上からカードを5枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-012-N.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,5.0,"red:1,green:1,blue:1",,,N,PL!S-bp6-013-N,,,,<登場> ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-013-N.png
渡辺 曜,Watanabe You,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,2.0,red:1,red,1.0,N,PL!S-bp6-014-N,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-014-N.png
津島善子,Tsushima Yoshiko,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4.0,red:2,red,,N,PL!S-bp6-015-N,,,,<登場> 相手のステージにいるコスト2以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-015-N.png
国木田花丸,Kunikida Hanamaru,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,AZALEA,4.0,green:1,green,2.0,N,PL!S-bp6-016-N,,,,<登場> 控え室から登場している場合、自分のデッキの上からカードを3枚見る。その中から1枚を手札に加え、残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-016-N.png
小原鞠莉,Ohara Mari,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,Guilty Kiss,4.0,blue:1,blue,2.0,N,PL!S-bp6-017-N,,,,<登場> 自分のデッキの上からカードを5枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-017-N.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Royal Holiday,メンバー,ラブライブ！サンシャイン!!,CYaRon！,4.0,red:1,red,2.0,N,PL!S-bp6-018-N,,,,<登場> このメンバーをウェイトにしてもよい：自分のデッキの上からカードを2枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。（ウェイト状態のメンバーが持つ <ブレード> は、エールで公開する枚数を増やさない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-018-N.png
Step! ZERO to ONE,,ブースターパック Royal Holiday,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp6-019-L,"red:1,green:1,grey:1",,0.0,<ライブ開始時> 自分のステージにいるメンバーがすべて『Aqours』の場合、このカードのスコアを＋１し、カードを1枚引き、手札からカードを1枚デッキの一番上か一番下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-019-L.png
MIRAI TICKET,,ブースターパック Royal Holiday,ライブ,ラブライブ！サンシャイン!!,,,,,,L,PL!S-bp6-021-L,"red:5,green:4,blue:4,grey:4",score,8.0,<自動> <ターン1回> 自分がエールしたとき、エールにより公開された自分のカードの中からブレードハートを持たない『Aqours』のメンバーカードを1枚まで控え室に置いてもよい。そうした場合、これにより控え室に置いたカードのコスト５につき、追加で1枚エールを行う。この能力では4枚までしか追加でエールできない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-021-L.png
"冒険Type A, B, C!!",,ブースターパック Royal Holiday,ライブ,ラブライブ！サンシャイン!!,,,,all,,L,PL!S-bp6-020-L,"red:2,green:2,blue:2,grey:4",,4.0,<ライブ開始時> 以下から1つを選ぶ。 ・このカードは「 <ライブ成功時> カードを1枚引く。」を得る。 ・ライブ終了時まで、このターンにバトンタッチして登場した『Aqours』のメンバー1人は red を得る。 ・自分の成功ライブカード置き場にカードが2枚以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-020-L.png
近未来ハッピーエンド,,ブースターパック Royal Holiday,ライブ,ラブライブ！サンシャイン!!,CYaRon！,,,red,,L,PL!S-bp6-022-L,"red:5,green:2,blue:2,grey:7",draw,7.0,<ライブ成功時> 相手のエネルギーが自分より多い場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-022-L.png
GALAXY HidE and SeeK,,ブースターパック Royal Holiday,ライブ,ラブライブ！サンシャイン!!,AZALEA,,,green,,L,PL!S-bp6-023-L,"red:1,green:5,blue:1,grey:3",draw,4.0,<ライブ成功時> エールにより公開された自分のカードの中にライブカードがある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-023-L.png
桜内梨子,Sakurauchi Riko,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,SECE,PL!S-bp6-E01-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E01-SECE.png
コワレヤスキ,,ブースターパック Royal Holiday,ライブ,ラブライブ！サンシャイン!!,Guilty Kiss,,,blue,,L,PL!S-bp6-024-L,"red:2,green:2,blue:4,grey:3",draw,5.0,<ライブ成功時> ライブ終了時まで、相手は余剰ハートをすべて失う。これにより相手が余剰ハートを2つ以上失っている場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-024-L.png
黒澤ダイヤ,Kurosawa Dia,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,SECE,PL!S-bp6-E02-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/SAMPLEPL!S-bp6-E02-SECE.png
黒澤ルビィ,Kurosawa Ruby,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,SECE,PL!S-bp6-E03-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E03-SECE.png
桜内梨子,Sakurauchi Riko,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE,PL!S-bp6-E04-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E04-PE.png
桜内梨子,Sakurauchi Riko,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,Guilty Kiss,,,,,PE+,PL!S-bp6-E04-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E04-PE2.png
松浦果南,Matsuura Kanan,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE,PL!S-bp6-E05-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E05-PE.png
松浦果南,Matsuura Kanan,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,AZALEA,,,,,PE+,PL!S-bp6-E05-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E05-PE2.png
Aqours,,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,,,,,,LLE,PL!S-bp6-E10-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E10-LLE.png
Aqours,,ブースターパック Royal Holiday,エネルギー,ラブライブ！サンシャイン!!,,,,,,LLE,PL!S-bp6-E20-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!S-bp6-E20-LLE.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,4.0,"green:1,blue:1",green,,R+,PL!HS-bp6-001-R＋,,,,<登場> 自分のデッキの上から、自分のステージにいるメンバーの数に2を足した数に等しい枚数見る。その中から1枚をデッキの一番上に置き、残りを控え室に置く。 <ライブ成功時> エールにより公開された自分のカードの中から、カードを1枚デッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-001-R2.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,4.0,"green:1,blue:1",green,,P,PL!HS-bp6-001-P,,,,<登場> 自分のデッキの上から、自分のステージにいるメンバーの数に2を足した数に等しい枚数見る。その中から1枚をデッキの一番上に置き、残りを控え室に置く。 <ライブ成功時> エールにより公開された自分のカードの中から、カードを1枚デッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-001-P.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,4.0,"green:1,blue:1",green,,P+,PL!HS-bp6-001-P＋,,,,<登場> 自分のデッキの上から、自分のステージにいるメンバーの数に2を足した数に等しい枚数見る。その中から1枚をデッキの一番上に置き、残りを控え室に置く。 <ライブ成功時> エールにより公開された自分のカードの中から、カードを1枚デッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-001-P2.png
日野下花帆,Hinoshita Kaho,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,4.0,"green:1,blue:1",green,,SEC,PL!HS-bp6-001-SEC,,,,<登場> 自分のデッキの上から、自分のステージにいるメンバーの数に2を足した数に等しい枚数見る。その中から1枚をデッキの一番上に置き、残りを控え室に置く。 <ライブ成功時> エールにより公開された自分のカードの中から、カードを1枚デッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-001-SEC.png
村野さやか,Murano Sayaka,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,9.0,"green:1,blue:2,purple:1",,2.0,R,PL!HS-bp6-002-R,,,,<常時> 自分のステージにほかのメンバーがいないかぎり、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-002-R.png
村野さやか,Murano Sayaka,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,9.0,"green:1,blue:2,purple:1",,2.0,P,PL!HS-bp6-002-P,,,,<常時> 自分のステージにほかのメンバーがいないかぎり、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-002-P.png
大沢瑠璃乃,Osawa Rurino,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,11.0,"pink:2,blue:2",blue,3.0,P,PL!HS-bp6-003-P,,,,<登場> 自分のステージにいるウェイト状態の『みらくらぱーく！』のメンバー1人をアクティブにしてもよい。そうした場合、自分の控え室から『みらくらぱーく！』のライブカードを1枚手札に加える。 <ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、自分のステージにいる『みらくらぱーく！』のメンバー1人は、 pink を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-003-P.png
大沢瑠璃乃,Osawa Rurino,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,11.0,"pink:2,blue:2",blue,3.0,R,PL!HS-bp6-003-R,,,,<登場> 自分のステージにいるウェイト状態の『みらくらぱーく！』のメンバー1人をアクティブにしてもよい。そうした場合、自分の控え室から『みらくらぱーく！』のライブカードを1枚手札に加える。 <ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、自分のステージにいる『みらくらぱーく！』のメンバー1人は、 pink を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-003-R.png
百生 吟子,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,13.0,"green:2,blue:2,purple:1",blue,2.0,R,PL!HS-bp6-004-R,,,,<登場> / <ライブ開始時> 相手のステージにいるコスト9以下のメンバー1人をウェイトにする。 <ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、 <ブレード> を得る。これにより「百生吟子」のメンバーカードを控え室に置いた場合、さらに <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-004-R.png
百生 吟子,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,スリーズブーケ,13.0,"green:2,blue:2,purple:1",blue,2.0,P,PL!HS-bp6-004-P,,,,<登場> / <ライブ開始時> 相手のステージにいるコスト9以下のメンバー1人をウェイトにする。 <ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、 <ブレード> を得る。これにより「百生吟子」のメンバーカードを控え室に置いた場合、さらに <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-004-P.png
徒町 小鈴,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,10.0,"pink:1,green:1,blue:1,purple:1",,3.0,R+,PL!HS-bp6-005-R＋,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、このメンバーのコストを＋６する。その後、自分のステージにいる『蓮ノ空』のメンバーのコストの合計が、相手のステージにいるメンバーのコストの合計より高い場合、さらにライブ終了時まで、 blue <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中から、『DOLLCHESTRA』のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-005-R2.png
徒町 小鈴,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,10.0,"pink:1,green:1,blue:1,purple:1",,3.0,P,PL!HS-bp6-005-P,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、このメンバーのコストを＋６する。その後、自分のステージにいる『蓮ノ空』のメンバーのコストの合計が、相手のステージにいるメンバーのコストの合計より高い場合、さらにライブ終了時まで、 blue <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中から、『DOLLCHESTRA』のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-005-P.png
徒町 小鈴,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,10.0,"pink:1,green:1,blue:1,purple:1",,3.0,P+,PL!HS-bp6-005-P＋,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、このメンバーのコストを＋６する。その後、自分のステージにいる『蓮ノ空』のメンバーのコストの合計が、相手のステージにいるメンバーのコストの合計より高い場合、さらにライブ終了時まで、 blue <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中から、『DOLLCHESTRA』のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-005-P2.png
徒町 小鈴,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,DOLLCHESTRA,10.0,"pink:1,green:1,blue:1,purple:1",,3.0,SEC,PL!HS-bp6-005-SEC,,,,<ライブ開始時> 手札を1枚控え室に置いてもよい：ライブ終了時まで、このメンバーのコストを＋６する。その後、自分のステージにいる『蓮ノ空』のメンバーのコストの合計が、相手のステージにいるメンバーのコストの合計より高い場合、さらにライブ終了時まで、 blue <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中から、『DOLLCHESTRA』のメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-005-SEC.png
安養寺 姫芽,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,20.0,"pink:6,green:1,purple:1",pink,6.0,R+,PL!HS-bp6-006-R＋,,,,<常時> 手札にあるこのメンバーカードのコストは、自分のステージにいる『みらくらぱーく！』のメンバー1人につき、2少なくなる。 <常時> このメンバーは『みらくらぱーく！』以外のメンバーカードとのバトンタッチで控え室に置けない。 <ライブ成功時> このメンバーをウェイトにし、次のターンのアクティブフェイズにアクティブしない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-006-R2.png
安養寺 姫芽,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,20.0,"pink:6,green:1,purple:1",pink,6.0,P,PL!HS-bp6-006-P,,,,<常時> 手札にあるこのメンバーカードのコストは、自分のステージにいる『みらくらぱーく！』のメンバー1人につき、2少なくなる。 <常時> このメンバーは『みらくらぱーく！』以外のメンバーカードとのバトンタッチで控え室に置けない。 <ライブ成功時> このメンバーをウェイトにし、次のターンのアクティブフェイズにアクティブしない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-006-P.png
安養寺 姫芽,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,20.0,"pink:6,green:1,purple:1",pink,6.0,P+,PL!HS-bp6-006-P＋,,,,<常時> 手札にあるこのメンバーカードのコストは、自分のステージにいる『みらくらぱーく！』のメンバー1人につき、2少なくなる。 <常時> このメンバーは『みらくらぱーく！』以外のメンバーカードとのバトンタッチで控え室に置けない。 <ライブ成功時> このメンバーをウェイトにし、次のターンのアクティブフェイズにアクティブしない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-006-P2.png
安養寺 姫芽,,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,みらくらぱーく！,20.0,"pink:6,green:1,purple:1",pink,6.0,SEC,PL!HS-bp6-006-SEC,,,,<常時> 手札にあるこのメンバーカードのコストは、自分のステージにいる『みらくらぱーく！』のメンバー1人につき、2少なくなる。 <常時> このメンバーは『みらくらぱーく！』以外のメンバーカードとのバトンタッチで控え室に置けない。 <ライブ成功時> このメンバーをウェイトにし、次のターンのアクティブフェイズにアクティブしない。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-006-SEC.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,ブースターパック Royal Holiday,メンバー,蓮ノ空女学院スクールアイドルクラブ,Edel Note,15.0,"pink:1,green:1,blue:1,purple:4",,5.0,R,PL!HS-bp6-007-R,,,,<自動> <ターン1回> 自分のステージに『Edel Note』のメンバーが登場したとき、相手は、自身のステージにいるアクティブ状態のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP06/PL!HS-bp6-007-R.png
