card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
桜坂しずく,Osaka Shizuku,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,,,6,R+,PL!N-bp7-003-R＋,,,,<起動> <ターン1回> デッキの上からカードを5枚控え室に置く：自分の控え室にあるコスト17以下の『虹ヶ咲』のメンバーカード1枚をこのメンバーの下に置く。そうしたとき、ライブ終了時まで、このメンバーが元々持つハートは、これにより下に置いたメンバーカードが持つハートと同じになる。 <ライブ開始時> ライブ終了時まで、このメンバーの下に置かれている名前の異なるメンバーカード1枚につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-003-R2.png
桜坂しずく,Osaka Shizuku,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,,,6,SEC,PL!N-bp7-003-SEC,,,,<起動> <ターン1回> デッキの上からカードを5枚控え室に置く：自分の控え室にあるコスト17以下の『虹ヶ咲』のメンバーカード1枚をこのメンバーの下に置く。そうしたとき、ライブ終了時まで、このメンバーが元々持つハートは、これにより下に置いたメンバーカードが持つハートと同じになる。 <ライブ開始時> ライブ終了時まで、このメンバーの下に置かれている名前の異なるメンバーカード1枚につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-003-SEC.png
上原歩夢,Uehara Ayumu,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,4,pink:1,pink,1,P,PL!N-bp7-001-P,,,,<自動> <ターン1回> 自分のエネルギー置き場にあるエネルギーがメンバーの下に置かれたとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-001-P.png
朝香果林,Asaka Karin,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,13,"red:2,blue:2,purple:1",red,4,R,PL!N-bp7-004-R,,,,<起動> <ターン1回> エネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：相手のステージにいる、元々持つ <ブレード> の数がこのメンバーの下にあるエネルギーカードの枚数に1を足した数以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-004-R.png
宮下 愛,Miyashita Ai,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,11,"red:2,green:1,blue:1",red,3,R,PL!N-bp7-005-R,,,,<登場> 自分のステージに名前の異なる『DiverDiva』のメンバーが2人いる場合、以下から1つを選ぶ。 ・エネルギーを2枚アクティブにする。 ・自分のエネルギーデッキから、エネルギーカード1枚を自分のステージにいる『虹ヶ咲』のメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-005-R.png
朝香果林,Asaka Karin,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,13,"red:2,blue:2,purple:1",red,4,P,PL!N-bp7-004-P,,,,<起動> <ターン1回> エネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：相手のステージにいる、元々持つ <ブレード> の数がこのメンバーの下にあるエネルギーカードの枚数に1を足した数以下のメンバー1人をウェイトにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-004-P.png
桜坂しずく,Osaka Shizuku,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,,,6,P,PL!N-bp7-003-P,,,,<起動> <ターン1回> デッキの上からカードを5枚控え室に置く：自分の控え室にあるコスト17以下の『虹ヶ咲』のメンバーカード1枚をこのメンバーの下に置く。そうしたとき、ライブ終了時まで、このメンバーが元々持つハートは、これにより下に置いたメンバーカードが持つハートと同じになる。 <ライブ開始時> ライブ終了時まで、このメンバーの下に置かれている名前の異なるメンバーカード1枚につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-003-P.png
宮下 愛,Miyashita Ai,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,11,"red:2,green:1,blue:1",red,3,P,PL!N-bp7-005-P,,,,<登場> 自分のステージに名前の異なる『DiverDiva』のメンバーが2人いる場合、以下から1つを選ぶ。 ・エネルギーを2枚アクティブにする。 ・自分のエネルギーデッキから、エネルギーカード1枚を自分のステージにいる『虹ヶ咲』のメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-005-P.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,17,"pink:2,red:2,blue:1,purple:3",,5,P,PL!N-bp7-006-P,,,,<起動> <ターン1回> <E> ：自分のデッキの上からカードを4枚見る。その後、それらを好きな順番でデッキの上に置く。 <起動> <ターン2回> デッキの上からカードを3枚控え室に置く：これにより控え室に置いたカードの中に『虹ヶ咲』のライブカードかブレードハートを持たない『虹ヶ咲』のメンバーカードがある場合、以下から1つを選ぶ。 ・エネルギーを2枚アクティブにする。 ・ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-006-P.png
桜坂しずく,Osaka Shizuku,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,15,,,6,P+,PL!N-bp7-003-P＋,,,,<起動> <ターン1回> デッキの上からカードを5枚控え室に置く：自分の控え室にあるコスト17以下の『虹ヶ咲』のメンバーカード1枚をこのメンバーの下に置く。そうしたとき、ライブ終了時まで、このメンバーが元々持つハートは、これにより下に置いたメンバーカードが持つハートと同じになる。 <ライブ開始時> ライブ終了時まで、このメンバーの下に置かれている名前の異なるメンバーカード1枚につき、 <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-003-P2.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,17,"pink:2,red:2,blue:1,purple:3",,5,P+,PL!N-bp7-006-P＋,,,,<起動> <ターン1回> <E> ：自分のデッキの上からカードを4枚見る。その後、それらを好きな順番でデッキの上に置く。 <起動> <ターン2回> デッキの上からカードを3枚控え室に置く：これにより控え室に置いたカードの中に『虹ヶ咲』のライブカードかブレードハートを持たない『虹ヶ咲』のメンバーカードがある場合、以下から1つを選ぶ。 ・エネルギーを2枚アクティブにする。 ・ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-006-P2.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,17,"pink:2,red:2,blue:1,purple:3",,5,SEC,PL!N-bp7-006-SEC,,,,<起動> <ターン1回> <E> ：自分のデッキの上からカードを4枚見る。その後、それらを好きな順番でデッキの上に置く。 <起動> <ターン2回> デッキの上からカードを3枚控え室に置く：これにより控え室に置いたカードの中に『虹ヶ咲』のライブカードかブレードハートを持たない『虹ヶ咲』のメンバーカードがある場合、以下から1つを選ぶ。 ・エネルギーを2枚アクティブにする。 ・ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-006-SEC.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,17,"pink:2,red:2,blue:1,purple:3",,5,R+,PL!N-bp7-006-R＋,,,,<起動> <ターン1回> <E> ：自分のデッキの上からカードを4枚見る。その後、それらを好きな順番でデッキの上に置く。 <起動> <ターン2回> デッキの上からカードを3枚控え室に置く：これにより控え室に置いたカードの中に『虹ヶ咲』のライブカードかブレードハートを持たない『虹ヶ咲』のメンバーカードがある場合、以下から1つを選ぶ。 ・エネルギーを2枚アクティブにする。 ・ライブ終了時まで、 <ブレード> <ブレード> を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-006-R2.png
優木せつ菜,Yuki Setsuna,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,11,"red:1,yellow:1,blue:1",red,4,R+,PL!N-bp7-007-R＋,,,,<常時> このメンバーの下にあるエネルギーカード1枚につき、 red を得る。 <常時> 自分のエネルギーが6枚より多いかぎり、その差に等しい数の red を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカード1枚をこのメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-007-R2.png
優木せつ菜,Yuki Setsuna,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,11,"red:1,yellow:1,blue:1",red,4,P+,PL!N-bp7-007-P＋,,,,<常時> このメンバーの下にあるエネルギーカード1枚につき、 red を得る。 <常時> 自分のエネルギーが6枚より多いかぎり、その差に等しい数の red を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカード1枚をこのメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-007-P2.png
優木せつ菜,Yuki Setsuna,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,11,"red:1,yellow:1,blue:1",red,4,P,PL!N-bp7-007-P,,,,<常時> このメンバーの下にあるエネルギーカード1枚につき、 red を得る。 <常時> 自分のエネルギーが6枚より多いかぎり、その差に等しい数の red を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカード1枚をこのメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-007-P.png
エマ・ヴェルデ,Emma Verde,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,15,"red:2,green:2,purple:3",,5,R,PL!N-bp7-008-R,,,,<登場> 自分の控え室からブレードハートを持たないメンバーカードを4枚まで好きな順番でデッキの下に置いてもよい。これによりデッキに置いたカード1枚につき、エネルギーを1枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-008-R.png
優木せつ菜,Yuki Setsuna,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,11,"red:1,yellow:1,blue:1",red,4,SEC,PL!N-bp7-007-SEC,,,,<常時> このメンバーの下にあるエネルギーカード1枚につき、 red を得る。 <常時> 自分のエネルギーが6枚より多いかぎり、その差に等しい数の red を得る。 <ライブ成功時> 自分のエネルギーデッキから、エネルギーカード1枚をこのメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-007-SEC.png
エマ・ヴェルデ,Emma Verde,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,15,"red:2,green:2,purple:3",,5,P,PL!N-bp7-008-P,,,,<登場> 自分の控え室からブレードハートを持たないメンバーカードを4枚まで好きな順番でデッキの下に置いてもよい。これによりデッキに置いたカード1枚につき、エネルギーを1枚アクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-008-P.png
三船栞子,Mifune Shioriko,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,9,"pink:1,green:2,blue:1",,2,R,PL!N-bp7-010-R,,,,<起動> <ターン1回> エネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：自分の控え室からコスト2以下の『虹ヶ咲』のメンバーカードを1枚、メンバーのいないエリアにウェイト状態で登場させる。（この効果で登場したメンバーのいるエリアには、このターンにメンバーは登場できない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-010-R.png
三船栞子,Mifune Shioriko,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,9,"pink:1,green:2,blue:1",,2,P,PL!N-bp7-010-P,,,,<起動> <ターン1回> エネルギー置き場にあるエネルギー1枚をこのメンバーの下に置く：自分の控え室からコスト2以下の『虹ヶ咲』のメンバーカードを1枚、メンバーのいないエリアにウェイト状態で登場させる。（この効果で登場したメンバーのいるエリアには、このターンにメンバーは登場できない。）,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-010-P.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,13,"pink:2,yellow:2,green:2",,4,P,PL!N-bp7-011-P,,,,<自動> このカードがデッキから控え室に置かれたとき、手札を1枚控え室に置いてもよい。そうしたとき、控え室からこのカードを手札に加える。 <常時> このカードをプレイする際、自分の控え室にあるすべてのメンバーカードをシャッフルし、デッキの下に置いてもよい。そうしたとき、このカードのコストは２減る。 <ライブ成功時> 自分の控え室にある『虹ヶ咲』のカード1枚をデッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-011-P.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,13,"pink:2,yellow:2,green:2",,4,R+,PL!N-bp7-011-R＋,,,,<自動> このカードがデッキから控え室に置かれたとき、手札を1枚控え室に置いてもよい。そうしたとき、控え室からこのカードを手札に加える。 <常時> このカードをプレイする際、自分の控え室にあるすべてのメンバーカードをシャッフルし、デッキの下に置いてもよい。そうしたとき、このカードのコストは２減る。 <ライブ成功時> 自分の控え室にある『虹ヶ咲』のカード1枚をデッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-011-R2.png
天王寺璃奈,Tennoji Rina,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,4,"yellow:1,green:1",green,,R,PL!N-bp7-009-R,,,,<登場> 自分と相手はそれぞれ、自身のデッキの上からカードを7枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-009-R.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,13,"pink:2,yellow:2,green:2",,4,P+,PL!N-bp7-011-P＋,,,,<自動> このカードがデッキから控え室に置かれたとき、手札を1枚控え室に置いてもよい。そうしたとき、控え室からこのカードを手札に加える。 <常時> このカードをプレイする際、自分の控え室にあるすべてのメンバーカードをシャッフルし、デッキの下に置いてもよい。そうしたとき、このカードのコストは２減る。 <ライブ成功時> 自分の控え室にある『虹ヶ咲』のカード1枚をデッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-011-P2.png
天王寺璃奈,Tennoji Rina,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,4,"yellow:1,green:1",green,,P,PL!N-bp7-009-P,,,,<登場> 自分と相手はそれぞれ、自身のデッキの上からカードを7枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-009-P.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,13,"pink:2,yellow:2,green:2",,4,SEC,PL!N-bp7-011-SEC,,,,<自動> このカードがデッキから控え室に置かれたとき、手札を1枚控え室に置いてもよい。そうしたとき、控え室からこのカードを手札に加える。 <常時> このカードをプレイする際、自分の控え室にあるすべてのメンバーカードをシャッフルし、デッキの下に置いてもよい。そうしたとき、このカードのコストは２減る。 <ライブ成功時> 自分の控え室にある『虹ヶ咲』のカード1枚をデッキの一番上に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-011-SEC.png
鐘 嵐珠,Zhong Lanzhu,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,7,"pink:1,blue:1",,3,P,PL!N-bp7-012-P,,,,<ライブ開始時> 『虹ヶ咲』のメンバー1人をウェイトにしてもよい：好きなハートの色を1つ指定する。ライブ終了時まで、そのハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-012-P.png
鐘 嵐珠,Zhong Lanzhu,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,7,"pink:1,blue:1",,3,R,PL!N-bp7-012-R,,,,<ライブ開始時> 『虹ヶ咲』のメンバー1人をウェイトにしてもよい：好きなハートの色を1つ指定する。ライブ終了時まで、そのハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-012-R.png
上原歩夢,Uehara Ayumu,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,2,pink:1,pink,1,N,PL!N-bp7-013-N,,,,<登場> 自分のステージに『A・ZU・NA』のメンバーが3人いる場合、カードを1枚引く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-013-N.png
桜坂しずく,Osaka Shizuku,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,2,red:1,red,1,N,PL!N-bp7-015-N,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-015-N.png
中須かすみ,Nakasu Kasumi,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,7,"pink:1,yellow:1,purple:1",,1,N,PL!N-bp7-014-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、自分の控え室にある『虹ヶ咲』のライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-014-N.png
近江彼方,Konoe Kanata,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,4,yellow:1,yellow,2,N,PL!N-bp7-018-N,,,,<登場> 手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からブレードハートを持たない『虹ヶ咲』のメンバーカードを1枚公開して手札に加えてもよい。残りを控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-018-N.png
優木せつ菜,Yuki Setsuna,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,A・ZU・NA,9,"pink:1,red:1,yellow:1",,3,N,PL!N-bp7-019-N,,,,<自動> このメンバーがステージから控え室に置かれたとき、このメンバーが『虹ヶ咲』のメンバーとバトンタッチしていた場合、自分のエネルギーデッキから、エネルギーカード1枚をこのバトンタッチで登場したメンバーの下に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-019-N.png
宮下 愛,Miyashita Ai,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,2,red:1,red,1,N,PL!N-bp7-017-N,,,,<登場> 自分のエネルギーデッキから、エネルギーカード1枚を自分のステージにいる『虹ヶ咲』のメンバーの下に置いてもよい。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-017-N.png
朝香果林,Asaka Karin,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,DiverDiva,4,,blue,3,N,PL!N-bp7-016-N,,,,<ライブ開始時> <E> 支払ってもよい：好きなハートの色を1つ指定する。ライブ終了時まで、そのハートを1つ得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-016-N.png
天王寺璃奈,Tennoji Rina,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,2,purple:1,purple,1,N,PL!N-bp7-021-N,,,,<起動> このメンバーをステージから控え室に置く：自分の控え室からライブカードを1枚手札に加える。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-021-N.png
三船栞子,Mifune Shioriko,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,4,green:1,green,2,N,PL!N-bp7-022-N,,,,<自動> <ターン1回> ライブフェイズの間、自分のステージにいる『虹ヶ咲』のメンバー1人がウェイト状態になったとき、手札を1枚控え室に置いてもよい。そうしたとき、そのメンバーをアクティブにする。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-022-N.png
ミア・テイラー,Mia Taylor,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,11,"pink:1,yellow:2,green:2",yellow,2,N,PL!N-bp7-023-N,,,,<起動> <ターン1回> このメンバーをウェイトにする：カードを2枚引き、手札を2枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-023-N.png
鐘 嵐珠,Zhong Lanzhu,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,R3BIRTH,4,pink:1,pink,2,N,PL!N-bp7-024-N,,,,<登場> 自分のステージに『R3BIRTH』のメンバーが3人いる場合、ライブ終了時まで、 pink を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-024-N.png
エマ・ヴェルデ,Emma Verde,ブースターパック MELLOW MOMENT,メンバー,ラブライブ！虹ヶ咲学園スクールアイドル同好会,QU4RTZ,5,"pink:1,yellow:1",,2,N,PL!N-bp7-020-N,,,,<登場> 自分のデッキの上からカードを3枚控え室に置く。それらのメンバーカードの中に2種類以上のブレードハートの色がある場合、ライブ終了時まで、 green を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-020-N.png
Colorful Dreams! Colorful Smiles!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,all,,SECL,PL!N-bp7-025-SECL,"pink:1,yellow:1,blue:1,grey:1",,1,<ライブ開始時> ライブ終了時まで、自分のステージにいる『虹ヶ咲』のメンバー1人は、 <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中に pink 、 red 、 yellow 、 green 、 blue 、 purple のうち、3種類以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-025-SECL.png
Just Believe!!!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,purple,,SECL,PL!N-bp7-026-SECL,"red:2,green:2,purple:2,grey:6",ドロー,5,<ライブ開始時> 手札を2枚まで控え室に置いてもよい：自分のステージにいる『虹ヶ咲』のメンバーを、これにより控え室に置いたカードの枚数に等しい数まで選ぶ。ライブ終了時まで、それらは <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中に、ブレードハートを持たないメンバーカードが2枚以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-026-SECL.png
オードリー,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,all,,L,PL!N-bp7-027-L,"red:1,blue:3,grey:1",,2,<ライブ成功時> 自分のステージにいる『虹ヶ咲』のメンバー1人を選ぶ。そのメンバーが、自分と相手のステージにいるほかのすべてのメンバーより多くの <ブレード> を持つ場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-027-L.png
Cooking with Love,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,,,L,PL!N-bp7-028-L,"pink:4,red:3,purple:5,grey:4",スコア,7,<ライブ開始時> 自分の控え室に『虹ヶ咲』のライブカードと、ブレードハートを持たない『虹ヶ咲』のメンバーカードがある場合、自分の控え室にあるすべてのカードをシャッフルし、デッキの下に置いてもよい。そうしたとき、ライブ終了時まで、自分のステージにいるすべての『虹ヶ咲』のメンバーは pink を得る。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-028-L.png
Just Believe!!!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,purple,,L,PL!N-bp7-026-L,"red:2,green:2,purple:2,grey:6",ドロー,5,<ライブ開始時> 手札を2枚まで控え室に置いてもよい：自分のステージにいる『虹ヶ咲』のメンバーを、これにより控え室に置いたカードの枚数に等しい数まで選ぶ。ライブ終了時まで、それらは <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中に、ブレードハートを持たないメンバーカードが2枚以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-026-L.png
Cheer Mode,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,b_heart07,,L,PL!N-bp7-030-L,"green:1,grey:1",,0,<ライブ成功時> 自分のデッキの上からカードを3枚見る。その中から好きな枚数を好きな順番でデッキの上に置き、残りを控え室に置く。 <ライブ成功時> このカードをライブカード置き場から手札に戻す。その後、手札を1枚控え室に置く。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-030-L.png
Like a Treasure,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,yellow,,L,PL!N-bp7-031-L,"pink:2,yellow:2,green:2,grey:6",ドロー,5,<ライブ成功時> 自分のデッキの上からカードを3枚控え室に置く。 <自動> <ターン1回> 自分の <ライブ成功時> 能力によって、カードが自分のデッキから自分の控え室に置かれるたび、それらのカードの中から『虹ヶ咲』のライブカードを1枚手札に加えてもよい。そうしたとき、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-031-L.png
Colorful Dreams! Colorful Smiles!,,ブースターパック MELLOW MOMENT,ライブ,ラブライブ！虹ヶ咲学園スクールアイドル同好会,,,,all,,L,PL!N-bp7-025-L,"pink:1,yellow:1,blue:1,grey:1",,1,<ライブ開始時> ライブ終了時まで、自分のステージにいる『虹ヶ咲』のメンバー1人は、 <ブレード> を得る。 <ライブ成功時> エールにより公開された自分のカードの中に pink 、 red 、 yellow 、 green 、 blue 、 purple のうち、3種類以上ある場合、このカードのスコアを＋１する。,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/BP07/PL!N-bp7-025-L.png
