card_name,product,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
高海千歌,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,ラブライブ！サンシャイン!!,CYaRon！,,,,,SRE,PL!S-pb1-052-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-052-SRE.png
鹿角聖良,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-054-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-054-SRE.png
鹿角理亞,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-055-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-055-SRE.png
鹿角聖良,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-056-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-056-SRE.png
鹿角理亞,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-057-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-057-SRE.png
鹿角聖良,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-058-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-058-SRE.png
鹿角理亞,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-059-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-059-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-060-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-060-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-061-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-061-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-062-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-062-SRE.png
エネルギーカード,プレミアムブースター ラブライブ！サンシャイン!!,エネルギー,,,,,,,SRE,PL!S-pb1-063-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBLS/PL!S-pb1-063-SRE.png
