card_name,card_name_eng,収録商品,card_type,series,unit,cost,base_heart,blade_heart,blade,rarity,card_no,required_heart,special_heart,score,text_card,image
村野さやか,Murano Sayaka,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-032-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-032-PE2.png
大沢瑠璃乃,Osawa Rurino,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE,PL!HS-pb1-033-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-033-PE.png
大沢瑠璃乃,Osawa Rurino,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-033-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-033-PE2.png
百生吟子,Momose Ginko,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE,PL!HS-pb1-034-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-034-PE.png
百生吟子,Momose Ginko,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-034-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-034-PE2.png
徒町小鈴,Kachimachi Kosuzu,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-035-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-035-PE2.png
徒町小鈴,Kachimachi Kosuzu,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE,PL!HS-pb1-035-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-035-PE.png
安養寺姫芽,Anyoji Hime,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE,PL!HS-pb1-036-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-036-PE.png
安養寺姫芽,Anyoji Hime,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-036-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-036-PE2.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE,PL!HS-pb1-037-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-037-PE.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-037-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-037-PE2.png
桂城 泉,Katsuragi Izumi,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE,PL!HS-pb1-038-PE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-038-PE.png
桂城 泉,Katsuragi Izumi,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,PE+,PL!HS-pb1-038-PE＋,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-038-PE2.png
日野下花帆,Hinoshita Kaho,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-039-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-039-SRE.png
村野さやか,Murano Sayaka,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-040-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-040-SRE.png
大沢瑠璃乃,Osawa Rurino,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-041-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-041-SRE.png
百生吟子,Momose Ginko,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-042-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-042-SRE.png
徒町小鈴,Kachimachi Kosuzu,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-043-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-043-SRE.png
安養寺姫芽,Anyoji Hime,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-044-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-044-SRE.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-045-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-045-SRE.png
桂城 泉,Katsuragi Izumi,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-046-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-046-SRE.png
スリーズブーケ,,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-047-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-047-SRE.png
DOLLCHESTRA,,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-048-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-048-SRE.png
みらくらぱーく！,,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-049-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-049-SRE.png
Edel Note,,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-050-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-050-SRE.png
蓮ノ空女学院スクールアイドルクラブ,,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-051-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-051-SRE.png
日野下花帆,Hinoshita Kaho,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SRE,PL!HS-pb1-052-SRE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-052-SRE.png
日野下花帆,Hinoshita Kaho,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,SECE,PL!HS-pb1-052-SECE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-052-SECE.png
日野下花帆,Hinoshita Kaho,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-100-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-100-LLE.png
村野さやか,Murano Sayaka,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-200-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-200-LLE.png
大沢瑠璃乃,Osawa Rurino,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-300-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-300-LLE.png
百生吟子,Momose Ginko,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-400-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-400-LLE.png
徒町小鈴,Kachimachi Kosuzu,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-500-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-500-LLE.png
安養寺姫芽,Anyoji Hime,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-600-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-600-LLE.png
セラス 柳田 リリエンフェルト,Ceras Yanagida Lilienfeld,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-700-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-700-LLE.png
桂城 泉,Katsuragi Izumi,プレミアムブースター 蓮ノ空女学院スクールアイドルクラブ,エネルギー,蓮ノ空女学院スクールアイドルクラブ,,,,,,LLE,PL!HS-pb1-800-LLE,,,,,https://llofficial-cardgame.com/wordpress/wp-content/images/cardlist/PBHS/PL!HS-pb1-800-LLE.png
